,CARD,DECK,BALLOT,FORM,S192A.Q1,S192A.Q2,S192A.Q3,S192A.Q4,S192A.Q5,S192A.Q6,S192A.Q7,S192A.Q8,S192A.Q9,S192A.Q10,S192A.Q11,S192A.Q12,S192A.Q13,S192A.Q14,S192A.Q15,S192A.Q16,S192A.Q17,S192A.Q18,S192A.Q19,S192A.Q20,S192A.Q21,S192A.Q22,S192A.Q23,S192A.Q24,S192A.Q25,S192A.Q26,S192A.Q27,S192A.Q28,S192A.Q29,S192A.Q30,S192A.Q31,S192A.Q32,S192A.Q33,S192A.Q34,S192A.Q35,S192A.Q36,S192A.Q37,S192A.Q38,S192A.Q39,S192A.Q40,S192A.Q41,S192A.Q42,S192A.Q43,S192A.Q44,S192A.Q45,S192A.Q46,S192A.Q47,S192A.Q48,S192A.Q49,S192A.Q50,S192A.Q51,S192A.Q52A,S192A.Q52B,S192A.Q52C,S192A.Q52D.n,S192A.Q53.n,S192A.V54,S192A.V55
458,1.0,192.0,459.0,1.0,2.0,7.0,6.0,6.0,3.0,1.0,2.0,4.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,4.0,4.0,4.0,2.0,2.0,2.0,3.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,2.0,1.0,3.0,3.0,1.0,2.0,2.0,2.0,3.0,2.0,2.0,5.0,0.0,0.0,3.0,,,11.0,2.0
459,1.0,192.0,460.0,1.0,2.0,8.0,6.0,6.0,3.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,3.0,1.0,3.0,1.0,2.0,3.0,2.0,3.0,1.0,2.0,3.0,3.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0,1.0,0.0,3.0,,,11.0,2.0
460,1.0,192.0,461.0,1.0,1.0,21.0,4.0,3.0,3.0,1.0,2.0,3.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,4.0,4.0,3.0,1.0,2.0,3.0,2.0,1.0,1.0,3.0,2.0,5.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,3.0,1.0,1.0,3.0,,,11.0,2.0
461,1.0,192.0,462.0,1.0,1.0,21.0,4.0,3.0,3.0,2.0,2.0,5.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,4.0,4.0,4.0,1.0,2.0,3.0,1.0,3.0,5.0,1.0,4.0,1.0,1.0,1.0,2.0,0.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,5.0,2.0,3.0,3.0,3.0,3.0,1.0,2.0,4.0,0.0,0.0,4.0,,,11.0,2.0
462,1.0,192.0,463.0,1.0,1.0,22.0,4.0,2.0,3.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,3.0,3.0,3.0,2.0,1.0,2.0,3.0,2.0,3.0,2.0,2.0,3.0,3.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,2.0,2.0,2.0,3.0,2.0,2.0,2.0,1.0,2.0,2.0,0.0,5.0,0.0,0.0,0.0,,,12.0,2.0
463,1.0,192.0,464.0,1.0,1.0,29.0,5.0,2.0,3.0,2.0,2.0,5.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,3.0,1.0,4.0,2.0,2.0,3.0,2.0,3.0,5.0,1.0,2.0,3.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,3.0,3.0,3.0,2.0,1.0,1.0,3.0,1.0,2.0,5.0,0.0,0.0,0.0,,,12.0,2.0
464,1.0,192.0,465.0,1.0,1.0,31.0,5.0,3.0,3.0,1.0,0.0,2.0,2.0,3.0,3.0,1.0,2.0,2.0,0.0,4.0,4.0,4.0,2.0,1.0,2.0,0.0,1.0,2.0,5.0,3.0,3.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,4.0,1.0,4.0,3.0,2.0,3.0,2.0,1.0,3.0,1.0,2.0,4.0,0.0,2.0,0.0,,,12.0,2.0
465,1.0,192.0,466.0,1.0,2.0,1.0,6.0,7.0,2.0,2.0,2.0,4.0,2.0,2.0,2.0,2.0,1.0,3.0,3.0,3.0,3.0,3.0,3.0,1.0,2.0,3.0,2.0,0.0,2.0,3.0,2.0,2.0,0.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,4.0,3.0,3.0,2.0,1.0,2.0,1.0,1.0,1.0,0.0,0.0,1.0,,,12.0,2.0
466,1.0,192.0,467.0,1.0,1.0,26.0,5.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,3.0,3.0,4.0,4.0,4.0,1.0,2.0,3.0,2.0,2.0,1.0,3.0,2.0,4.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,3.0,1.0,2.0,2.0,3.0,5.0,3.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,0.0,1.0,,,12.0,2.0
467,1.0,192.0,468.0,1.0,2.0,5.0,5.0,6.0,2.0,2.0,2.0,3.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,3.0,1.0,3.0,1.0,5.0,2.0,0.0,0.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,4.0,5.0,1.0,2.0,1.0,1.0,3.0,1.0,2.0,0.0,0.0,1.0,1.0,,,12.0,2.0
468,1.0,192.0,469.0,1.0,2.0,24.0,6.0,3.0,3.0,1.0,2.0,0.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,4.0,3.0,0.0,1.0,2.0,3.0,0.0,3.0,1.0,3.0,4.0,3.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,3.0,3.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,0.0,1.0,1.0,,,12.0,2.0
469,1.0,192.0,470.0,1.0,1.0,42.0,6.0,6.0,2.0,2.0,2.0,4.0,2.0,2.0,2.0,3.0,2.0,2.0,1.0,2.0,3.0,3.0,2.0,1.0,2.0,3.0,2.0,3.0,2.0,1.0,2.0,3.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,3.0,4.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,12.0,2.0
470,1.0,192.0,471.0,1.0,2.0,9.0,6.0,7.0,3.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,3.0,3.0,2.0,3.0,0.0,3.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,2.0,2.0,2.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,,,12.0,2.0
471,1.0,192.0,472.0,1.0,1.0,20.0,4.0,3.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,4.0,3.0,3.0,2.0,1.0,2.0,2.0,3.0,2.0,3.0,2.0,4.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,3.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,,,12.0,2.0
472,1.0,192.0,473.0,1.0,1.0,34.0,5.0,2.0,1.0,2.0,2.0,3.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,3.0,3.0,3.0,2.0,2.0,3.0,2.0,2.0,2.0,3.0,2.0,3.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,3.0,1.0,2.0,1.0,3.0,3.0,3.0,2.0,1.0,1.0,3.0,1.0,2.0,1.0,1.0,1.0,1.0,,,12.0,2.0
473,1.0,192.0,474.0,1.0,1.0,27.0,5.0,3.0,2.0,1.0,2.0,2.0,1.0,2.0,1.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,5.0,3.0,2.0,5.0,2.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,3.0,2.0,2.0,1.0,1.0,1.0,3.0,1.0,2.0,5.0,1.0,1.0,1.0,,,12.0,2.0
474,1.0,192.0,475.0,1.0,1.0,18.0,3.0,3.0,1.0,1.0,3.0,3.0,1.0,2.0,1.0,1.0,2.0,2.0,3.0,0.0,4.0,4.0,3.0,1.0,2.0,3.0,2.0,3.0,2.0,3.0,1.0,5.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,4.0,3.0,2.0,1.0,1.0,3.0,1.0,2.0,5.0,1.0,1.0,1.0,,,12.0,2.0
475,1.0,192.0,476.0,1.0,1.0,38.0,6.0,2.0,3.0,1.0,2.0,4.0,1.0,3.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,2.0,2.0,2.0,2.0,3.0,4.0,1.0,4.0,1.0,1.0,2.0,3.0,3.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,3.0,2.0,4.0,5.0,2.0,3.0,1.0,1.0,1.0,2.0,2.0,5.0,1.0,1.0,1.0,,,12.0,2.0
476,1.0,192.0,477.0,1.0,1.0,21.0,4.0,3.0,1.0,1.0,2.0,4.0,2.0,0.0,0.0,1.0,3.0,2.0,0.0,0.0,4.0,4.0,3.0,1.0,2.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,1.0,2.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,2.0,0.0,3.0,0.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,,,12.0,2.0
477,1.0,192.0,478.0,1.0,1.0,21.0,4.0,2.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,3.0,2.0,1.0,2.0,2.0,3.0,1.0,2.0,2.0,0.0,2.0,4.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,3.0,3.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,,,12.0,2.0
478,1.0,192.0,479.0,1.0,1.0,42.0,6.0,6.0,3.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,3.0,3.0,1.0,3.0,4.0,4.0,2.0,2.0,1.0,2.0,3.0,3.0,1.0,3.0,2.0,2.0,1.0,1.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,2.0,2.0,3.0,3.0,0.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,,,12.0,2.0
479,1.0,192.0,480.0,1.0,2.0,1.0,5.0,3.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,3.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,4.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,3.0,2.0,1.0,3.0,1.0,1.0,2.0,1.0,2.0,5.0,2.0,1.0,1.0,,,12.0,2.0
480,1.0,192.0,481.0,1.0,2.0,2.0,3.0,3.0,3.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,3.0,3.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,3.0,2.0,1.0,2.0,1.0,1.0,3.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,4.0,3.0,1.0,2.0,1.0,2.0,3.0,2.0,2.0,5.0,2.0,1.0,1.0,,,12.0,2.0
481,1.0,192.0,482.0,1.0,3.0,4.0,6.0,6.0,3.0,1.0,2.0,3.0,1.0,2.0,1.0,1.0,1.0,2.0,3.0,1.0,4.0,4.0,4.0,2.0,2.0,3.0,3.0,1.0,0.0,1.0,4.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,0.0,4.0,2.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,,,12.0,2.0
482,1.0,192.0,483.0,1.0,1.0,21.0,4.0,3.0,2.0,1.0,2.0,3.0,1.0,2.0,2.0,3.0,2.0,2.0,2.0,3.0,3.0,3.0,4.0,1.0,2.0,3.0,1.0,2.0,1.0,3.0,4.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,2.0,3.0,3.0,3.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,5.0,1.0,2.0,1.0,,,12.0,2.0
483,1.0,192.0,484.0,1.0,1.0,22.0,4.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,3.0,2.0,2.0,4.0,4.0,2.0,1.0,2.0,2.0,3.0,2.0,0.0,1.0,4.0,3.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,3.0,4.0,5.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,2.0,2.0,1.0,,,12.0,2.0
484,1.0,192.0,485.0,1.0,1.0,32.0,5.0,3.0,3.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,3.0,3.0,3.0,2.0,1.0,3.0,3.0,2.0,1.0,2.0,3.0,1.0,1.0,2.0,1.0,1.0,3.0,1.0,3.0,1.0,3.0,3.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,,,12.0,2.0
485,1.0,192.0,486.0,1.0,1.0,24.0,4.0,4.0,2.0,1.0,1.0,3.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,4.0,2.0,4.0,1.0,2.0,3.0,2.0,2.0,1.0,1.0,2.0,3.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,3.0,2.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,2.0,1.0,,,12.0,2.0
486,1.0,192.0,487.0,1.0,1.0,30.0,5.0,4.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,3.0,1.0,2.0,1.0,3.0,2.0,3.0,2.0,1.0,1.0,1.0,2.0,2.0,0.0,0.0,0.0,2.0,,,12.0,2.0
487,1.0,192.0,488.0,1.0,1.0,19.0,4.0,3.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,3.0,2.0,2.0,4.0,3.0,1.0,2.0,2.0,3.0,2.0,2.0,2.0,3.0,2.0,4.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,,,12.0,2.0
488,1.0,192.0,489.0,1.0,2.0,9.0,5.0,6.0,2.0,1.0,2.0,3.0,1.0,2.0,1.0,1.0,3.0,3.0,1.0,2.0,2.0,2.0,4.0,1.0,2.0,3.0,2.0,2.0,1.0,1.0,4.0,4.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,2.0,1.0,4.0,2.0,3.0,3.0,1.0,2.0,2.0,1.0,2.0,3.0,1.0,1.0,2.0,,,12.0,2.0
489,1.0,192.0,490.0,1.0,1.0,35.0,5.0,3.0,2.0,2.0,2.0,3.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,3.0,3.0,1.0,2.0,2.0,2.0,2.0,3.0,2.0,3.0,2.0,3.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,2.0,2.0,2.0,4.0,3.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,,,12.0,2.0
490,1.0,192.0,491.0,1.0,1.0,41.0,6.0,6.0,2.0,2.0,3.0,3.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,4.0,4.0,2.0,1.0,2.0,3.0,1.0,2.0,1.0,2.0,2.0,3.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,3.0,4.0,3.0,3.0,1.0,1.0,2.0,2.0,1.0,5.0,2.0,1.0,2.0,,,12.0,2.0
491,1.0,192.0,492.0,1.0,1.0,17.0,3.0,3.0,2.0,2.0,2.0,3.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,3.0,4.0,4.0,3.0,1.0,2.0,3.0,3.0,3.0,2.0,3.0,4.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,3.0,2.0,3.0,1.0,1.0,1.0,1.0,2.0,5.0,2.0,1.0,2.0,,,12.0,2.0
492,1.0,192.0,493.0,1.0,2.0,1.0,5.0,3.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,3.0,2.0,2.0,2.0,3.0,3.0,4.0,2.0,2.0,3.0,2.0,2.0,1.0,3.0,4.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,3.0,3.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,5.0,2.0,1.0,2.0,,,12.0,2.0
493,1.0,192.0,494.0,1.0,1.0,16.0,3.0,3.0,1.0,2.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,3.0,4.0,4.0,2.0,1.0,2.0,2.0,2.0,3.0,5.0,3.0,2.0,5.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,2.0,1.0,2.0,3.0,2.0,3.0,1.0,1.0,2.0,1.0,2.0,5.0,2.0,1.0,2.0,,,12.0,2.0
494,1.0,192.0,495.0,1.0,1.0,18.0,4.0,3.0,1.0,2.0,2.0,4.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,3.0,3.0,3.0,2.0,1.0,2.0,2.0,2.0,3.0,2.0,3.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,3.0,1.0,4.0,2.0,3.0,4.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,3.0,1.0,2.0,2.0,,,12.0,2.0
495,1.0,192.0,496.0,1.0,3.0,2.0,5.0,3.0,3.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,3.0,2.0,1.0,4.0,4.0,2.0,2.0,2.0,3.0,2.0,1.0,2.0,3.0,2.0,3.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,5.0,1.0,2.0,2.0,,,12.0,2.0
496,1.0,192.0,497.0,1.0,1.0,18.0,3.0,3.0,3.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,0.0,4.0,4.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,4.0,3.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,2.0,3.0,2.0,2.0,1.0,1.0,1.0,3.0,1.0,1.0,2.0,2.0,2.0,2.0,,,12.0,2.0
497,1.0,192.0,498.0,1.0,1.0,19.0,4.0,3.0,2.0,2.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,2.0,1.0,2.0,3.0,1.0,2.0,5.0,3.0,2.0,2.0,2.0,3.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,0.0,1.0,4.0,3.0,3.0,3.0,1.0,1.0,2.0,1.0,2.0,5.0,2.0,2.0,2.0,,,12.0,2.0
498,1.0,192.0,499.0,1.0,1.0,19.0,4.0,3.0,3.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,3.0,1.0,2.0,2.0,3.0,3.0,2.0,3.0,4.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,3.0,1.0,3.0,2.0,3.0,3.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,5.0,2.0,2.0,2.0,,,12.0,2.0
499,1.0,192.0,500.0,1.0,1.0,30.0,5.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,0.0,1.0,2.0,1.0,1.0,2.0,3.0,1.0,1.0,5.0,3.0,3.0,3.0,2.0,1.0,1.0,2.0,3.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,1.0,1.0,2.0,1.0,2.0,4.0,0.0,0.0,3.0,,,12.0,2.0
500,1.0,192.0,501.0,1.0,2.0,7.0,6.0,6.0,3.0,2.0,2.0,3.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,3.0,4.0,4.0,4.0,1.0,2.0,3.0,1.0,3.0,2.0,3.0,2.0,4.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,3.0,2.0,3.0,1.0,4.0,3.0,3.0,3.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,3.0,,,12.0,2.0
501,1.0,192.0,502.0,1.0,1.0,33.0,5.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,1.0,2.0,3.0,2.0,3.0,4.0,1.0,3.0,3.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,3.0,3.0,2.0,1.0,1.0,2.0,1.0,2.0,5.0,2.0,1.0,3.0,,,12.0,2.0
502,1.0,192.0,503.0,1.0,1.0,29.0,5.0,4.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,3.0,4.0,4.0,3.0,2.0,1.0,3.0,3.0,3.0,5.0,3.0,3.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,2.0,2.0,2.0,4.0,3.0,1.0,1.0,1.0,1.0,1.0,2.0,5.0,1.0,2.0,3.0,,,12.0,2.0
503,1.0,192.0,504.0,1.0,1.0,22.0,4.0,2.0,3.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,3.0,3.0,4.0,1.0,2.0,2.0,3.0,3.0,1.0,3.0,3.0,5.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,3.0,3.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,2.0,3.0,,,12.0,2.0
504,1.0,192.0,505.0,1.0,2.0,20.0,6.0,6.0,3.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,3.0,4.0,2.0,2.0,2.0,1.0,3.0,3.0,2.0,3.0,3.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,2.0,2.0,1.0,2.0,0.0,1.0,2.0,1.0,1.0,2.0,5.0,2.0,1.0,4.0,,,12.0,2.0
505,1.0,192.0,506.0,1.0,1.0,19.0,4.0,3.0,2.0,2.0,2.0,3.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,4.0,4.0,4.0,4.0,1.0,2.0,2.0,1.0,3.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,4.0,2.0,4.0,5.0,2.0,3.0,1.0,1.0,3.0,1.0,1.0,4.0,2.0,2.0,4.0,,,12.0,2.0
506,1.0,192.0,507.0,1.0,1.0,8.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,3.0,1.0,2.0,2.0,2.0,2.0,4.0,4.0,4.0,1.0,1.0,2.0,2.0,1.0,4.0,5.0,2.0,5.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,3.0,4.0,2.0,1.0,1.0,3.0,2.0,3.0,0.0,5.0,0.0,0.0,0.0,,,10.0,2.0
507,1.0,192.0,508.0,1.0,2.0,1.0,6.0,5.0,3.0,2.0,2.0,3.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,0.0,2.0,2.0,1.0,2.0,2.0,0.0,2.0,2.0,2.0,3.0,2.0,3.0,2.0,1.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,,9.0,2.0
508,1.0,192.0,509.0,1.0,1.0,15.0,3.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,4.0,4.0,4.0,4.0,1.0,1.0,1.0,1.0,1.0,5.0,0.0,2.0,5.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,,9.0,2.0
509,1.0,192.0,510.0,1.0,1.0,10.0,2.0,1.0,3.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,0.0,2.0,3.0,3.0,2.0,3.0,4.0,5.0,0.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,0.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,,9.0,2.0
510,1.0,192.0,511.0,1.0,2.0,1.0,5.0,3.0,3.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,3.0,1.0,3.0,2.0,4.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,2.0,2.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,,9.0,2.0
511,1.0,192.0,512.0,1.0,2.0,4.0,6.0,6.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,3.0,2.0,2.0,1.0,2.0,3.0,2.0,3.0,1.0,5.0,2.0,5.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,3.0,3.0,1.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,,10.0,2.0
512,1.0,192.0,513.0,1.0,1.0,20.0,4.0,3.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,5.0,0.0,4.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,3.0,1.0,3.0,3.0,2.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,,10.0,2.0
