,CARD,DECK,BALLOT,S174.Q1,S174.Q2,S174.Q3,S174.Q4.1,S174.Q4.2,S174.Q5,S174.Q6,S174.Q7,S174.Q8,S174.Q9,S174.Q10,S174.Q11,S174.Q12,S174.Q13,S174.Q14,S174.Q15A,S174.Q15B.n,S174.Q16,S174.Q17,S174.Q18,S174.Q19,S174.Q20,S174.Q21,S174.Q22,S174.Q23,S174.Q24,S174.Q25,S174.Q26,S174.Q27,S174.Q28,S174.Q29,S174.Q30,S174.Q31,S174.Q32,S174.Q33A,S174.Q33B.n,S174.Q34,S174.Q35A,S174.Q35B.n,S174.Q36,S174.Q37.n,S174.Q38,S174.Q39,S174.Q40,S174.Q41,S174.Q42,S174.Q43,S174.Q44,S174.Q45A,S174.Q45B.n,S174.Q46A,S174.Q46B.n,S174.Q47,S174.Q48A,S174.Q48B.n,S174.Q49,S174.Q50,S174.Q51A,S174.Q51B.n,S174.Q52A,S174.Q52B.n,S174.Q53,S174.Q54,S174.Q55.n,S174.Q56.n,S174.Q57.n,S174.V58,S174.V59
858,1.0,174.0,859.0,3.0,6.0,6.0,7.0,74.0,5.0,3.0,2.0,2.0,2.0,2.0,5.0,5.0,2.0,2.0,1.0,,1.0,1.0,1.0,3.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,4.0,2.0,2.0,2.0,2.0,6.0,1.0,,2.0,1.0,,4.0,,1.0,1.0,3.0,4.0,1.0,1.0,3.0,4.0,,3.0,,1.0,1.0,,1.0,1.0,2.0,,1.0,,3.0,2.0,,,,1.0,40.0
859,1.0,174.0,860.0,2.0,0.0,0.0,5.0,53.0,1.0,3.0,3.0,1.0,2.0,2.0,2.0,0.0,3.0,3.0,3.0,,1.0,2.0,1.0,3.0,3.0,4.0,1.0,3.0,2.0,1.0,1.0,1.0,0.0,2.0,3.0,3.0,0.0,0.0,,2.0,0.0,,4.0,,0.0,2.0,3.0,6.0,1.0,3.0,4.0,5.0,,3.0,,1.0,1.0,,1.0,1.0,2.0,,1.0,,3.0,3.0,,,,1.0,68.0
860,1.0,174.0,861.0,1.0,6.0,3.0,7.0,74.0,4.0,3.0,3.0,3.0,3.0,4.0,5.0,5.0,3.0,3.0,1.0,,1.0,0.0,0.0,3.0,3.0,4.0,5.0,4.0,4.0,0.0,2.0,1.0,2.0,2.0,3.0,2.0,2.0,3.0,,1.0,4.0,,4.0,,2.0,2.0,3.0,4.0,4.0,3.0,4.0,4.0,,1.0,,2.0,1.0,,2.0,1.0,3.0,,3.0,,3.0,2.0,,,,1.0,50.0
861,1.0,174.0,862.0,2.0,10.0,5.0,7.0,74.0,5.0,3.0,3.0,3.0,3.0,4.0,5.0,5.0,4.0,2.0,1.0,,1.0,1.0,1.0,3.0,3.0,4.0,5.0,4.0,4.0,1.0,1.0,5.0,2.0,2.0,2.0,2.0,1.0,4.0,,2.0,4.0,,4.0,,4.0,3.0,3.0,3.0,2.0,3.0,2.0,5.0,,4.0,,3.0,1.0,,3.0,4.0,3.0,,3.0,,3.0,4.0,,,,1.0,56.0
862,1.0,174.0,863.0,2.0,11.0,1.0,9.0,93.0,5.0,2.0,0.0,1.0,1.0,1.0,2.0,2.0,1.0,3.0,1.0,,1.0,1.0,1.0,3.0,4.0,2.0,5.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,3.0,3.0,6.0,1.0,,1.0,1.0,,4.0,,3.0,2.0,3.0,3.0,1.0,2.0,3.0,2.0,,1.0,,2.0,1.0,,1.0,1.0,1.0,,1.0,,3.0,2.0,,,,1.0,60.0
863,1.0,174.0,864.0,2.0,5.0,4.0,7.0,74.0,0.0,3.0,0.0,0.0,3.0,4.0,3.0,1.0,3.0,4.0,2.0,,1.0,0.0,0.0,4.0,1.0,5.0,5.0,1.0,4.0,1.0,1.0,1.0,2.0,2.0,3.0,1.0,6.0,1.0,,1.0,1.0,,4.0,,3.0,3.0,3.0,4.0,1.0,3.0,3.0,5.0,,3.0,,2.0,0.0,,1.0,1.0,1.0,,1.0,,3.0,1.0,,,,1.0,20.0
864,1.0,174.0,865.0,1.0,5.0,1.0,7.0,74.0,2.0,2.0,3.0,3.0,2.0,4.0,2.0,5.0,3.0,4.0,1.0,,2.0,3.0,3.0,4.0,1.0,2.0,5.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,3.0,3.0,6.0,3.0,,1.0,2.0,,4.0,,2.0,3.0,4.0,3.0,2.0,4.0,4.0,5.0,,2.0,,2.0,1.0,,3.0,1.0,2.0,,1.0,,3.0,2.0,,,,1.0,24.0
865,1.0,174.0,866.0,4.0,9.0,5.0,9.0,93.0,5.0,3.0,3.0,3.0,3.0,4.0,4.0,5.0,3.0,1.0,2.0,,1.0,2.0,2.0,4.0,1.0,4.0,3.0,4.0,4.0,2.0,2.0,3.0,1.0,2.0,1.0,1.0,6.0,5.0,,2.0,5.0,,4.0,,4.0,4.0,3.0,2.0,3.0,2.0,1.0,4.0,,4.0,,1.0,1.0,,3.0,1.0,3.0,,1.0,,3.0,2.0,,,,1.0,32.0
866,1.0,174.0,867.0,2.0,7.0,5.0,9.0,93.0,5.0,2.0,3.0,3.0,3.0,3.0,5.0,5.0,4.0,3.0,4.0,,4.0,1.0,1.0,4.0,1.0,5.0,3.0,4.0,4.0,1.0,1.0,3.0,0.0,1.0,3.0,2.0,6.0,5.0,,2.0,2.0,,4.0,,4.0,3.0,3.0,2.0,2.0,4.0,1.0,5.0,,4.0,,1.0,1.0,,4.0,4.0,3.0,,3.0,,3.0,1.0,,,,1.0,35.0
867,1.0,174.0,868.0,1.0,7.0,0.0,5.0,53.0,1.0,2.0,3.0,3.0,3.0,2.0,4.0,2.0,4.0,4.0,3.0,,1.0,1.0,1.0,4.0,2.0,3.0,1.0,3.0,4.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,4.0,,1.0,3.0,,4.0,,1.0,1.0,3.0,4.0,2.0,3.0,3.0,5.0,,3.0,,1.0,1.0,,4.0,2.0,3.0,,3.0,,2.0,4.0,,,,1.0,43.0
868,1.0,174.0,869.0,1.0,0.0,4.0,7.0,74.0,4.0,2.0,2.0,3.0,2.0,3.0,1.0,2.0,4.0,2.0,4.0,,1.0,1.0,2.0,4.0,2.0,4.0,4.0,2.0,3.0,2.0,2.0,4.0,2.0,2.0,2.0,2.0,6.0,1.0,,1.0,1.0,,1.0,,3.0,3.0,3.0,6.0,1.0,3.0,3.0,1.0,,2.0,,1.0,1.0,,2.0,1.0,3.0,,3.0,,3.0,3.0,,,,1.0,27.0
869,1.0,174.0,870.0,2.0,0.0,7.0,2.0,23.0,5.0,3.0,3.0,3.0,3.0,4.0,5.0,4.0,4.0,2.0,3.0,,3.0,1.0,1.0,4.0,2.0,3.0,3.0,4.0,4.0,2.0,3.0,6.0,2.0,1.0,2.0,1.0,6.0,5.0,,1.0,2.0,,4.0,,1.0,2.0,3.0,4.0,1.0,2.0,1.0,4.0,,4.0,,1.0,1.0,,3.0,2.0,3.0,,1.0,,3.0,2.0,,,,1.0,58.0
870,1.0,174.0,871.0,3.0,9.0,7.0,7.0,74.0,5.0,3.0,3.0,4.0,2.0,3.0,5.0,4.0,4.0,2.0,2.0,,2.0,1.0,1.0,4.0,2.0,4.0,4.0,4.0,4.0,3.0,2.0,5.0,2.0,2.0,1.0,2.0,1.0,4.0,,1.0,1.0,,4.0,,4.0,4.0,3.0,6.0,3.0,2.0,1.0,4.0,,4.0,,1.0,1.0,,2.0,1.0,2.0,,1.0,,3.0,2.0,,,,1.0,12.0
871,1.0,174.0,872.0,1.0,9.0,1.0,7.0,74.0,3.0,3.0,2.0,2.0,2.0,2.0,3.0,4.0,2.0,3.0,3.0,,2.0,2.0,2.0,4.0,2.0,4.0,2.0,3.0,3.0,1.0,1.0,4.0,2.0,2.0,3.0,3.0,1.0,3.0,,2.0,3.0,,1.0,,1.0,2.0,2.0,3.0,1.0,2.0,3.0,4.0,,4.0,,1.0,1.0,,2.0,1.0,2.0,,3.0,,2.0,2.0,,,,1.0,33.0
872,1.0,174.0,873.0,2.0,0.0,2.0,7.0,74.0,5.0,2.0,2.0,3.0,2.0,3.0,4.0,3.0,3.0,4.0,3.0,,1.0,1.0,1.0,4.0,2.0,4.0,2.0,4.0,3.0,2.0,1.0,3.0,2.0,2.0,3.0,1.0,2.0,4.0,,2.0,0.0,,4.0,,4.0,4.0,2.0,4.0,1.0,1.0,1.0,5.0,,1.0,,1.0,1.0,,1.0,2.0,1.0,,1.0,,3.0,2.0,,,,1.0,19.0
873,1.0,174.0,874.0,3.0,9.0,6.0,7.0,74.0,5.0,2.0,3.0,3.0,3.0,4.0,5.0,5.0,4.0,3.0,2.0,,2.0,1.0,3.0,4.0,2.0,4.0,3.0,4.0,4.0,1.0,3.0,4.0,2.0,1.0,3.0,2.0,6.0,4.0,,2.0,4.0,,4.0,,4.0,4.0,3.0,3.0,1.0,4.0,1.0,5.0,,3.0,,1.0,1.0,,2.0,2.0,3.0,,3.0,,3.0,3.0,,,,1.0,42.0
874,1.0,174.0,875.0,2.0,10.0,2.0,7.0,71.0,4.0,4.0,3.0,3.0,3.0,1.0,5.0,5.0,4.0,3.0,2.0,,1.0,3.0,3.0,4.0,2.0,4.0,5.0,2.0,4.0,1.0,1.0,4.0,2.0,1.0,3.0,2.0,1.0,4.0,,2.0,0.0,,4.0,,1.0,1.0,0.0,0.0,1.0,4.0,0.0,5.0,,0.0,,1.0,1.0,,4.0,1.0,3.0,,3.0,,3.0,2.0,,,,1.0,48.0
875,1.0,174.0,876.0,1.0,9.0,1.0,7.0,74.0,4.0,3.0,1.0,2.0,3.0,2.0,5.0,5.0,4.0,2.0,3.0,,1.0,3.0,3.0,4.0,2.0,4.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,3.0,3.0,6.0,1.0,,1.0,1.0,,1.0,,1.0,1.0,2.0,4.0,1.0,1.0,2.0,5.0,,4.0,,1.0,1.0,,1.0,1.0,2.0,,3.0,,3.0,1.0,,,,1.0,4.0
876,1.0,174.0,877.0,1.0,9.0,5.0,7.0,74.0,5.0,2.0,2.0,3.0,3.0,2.0,5.0,5.0,4.0,4.0,1.0,,1.0,3.0,3.0,4.0,2.0,4.0,3.0,4.0,4.0,1.0,1.0,6.0,2.0,2.0,2.0,3.0,2.0,4.0,,1.0,1.0,,4.0,,3.0,3.0,3.0,3.0,2.0,3.0,1.0,5.0,,4.0,,1.0,1.0,,3.0,3.0,3.0,,1.0,,3.0,4.0,,,,1.0,21.0
877,1.0,174.0,878.0,2.0,9.0,7.0,7.0,74.0,5.0,3.0,2.0,2.0,2.0,3.0,2.0,2.0,3.0,2.0,3.0,,2.0,1.0,1.0,4.0,3.0,3.0,4.0,3.0,4.0,1.0,1.0,3.0,1.0,2.0,2.0,2.0,6.0,3.0,,2.0,2.0,,4.0,,2.0,2.0,3.0,4.0,2.0,2.0,3.0,5.0,,4.0,,1.0,1.0,,3.0,1.0,3.0,,1.0,,2.0,2.0,,,,1.0,55.0
878,1.0,174.0,879.0,2.0,8.0,4.0,7.0,74.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,4.0,3.0,3.0,3.0,,2.0,1.0,1.0,4.0,3.0,2.0,5.0,3.0,4.0,1.0,1.0,4.0,2.0,2.0,3.0,2.0,2.0,2.0,,1.0,1.0,,1.0,,1.0,1.0,2.0,4.0,2.0,2.0,1.0,5.0,,2.0,,1.0,1.0,,2.0,1.0,2.0,,1.0,,0.0,2.0,,,,1.0,0.0
879,1.0,174.0,880.0,1.0,9.0,5.0,9.0,93.0,5.0,3.0,3.0,3.0,3.0,3.0,4.0,4.0,4.0,4.0,1.0,,2.0,1.0,1.0,4.0,3.0,4.0,4.0,4.0,3.0,1.0,3.0,4.0,2.0,1.0,0.0,3.0,5.0,4.0,,1.0,3.0,,4.0,,4.0,2.0,3.0,4.0,2.0,2.0,1.0,5.0,,4.0,,3.0,1.0,,2.0,2.0,1.0,,3.0,,2.0,2.0,,,,1.0,8.0
880,1.0,174.0,881.0,4.0,5.0,6.0,7.0,74.0,5.0,3.0,2.0,4.0,2.0,2.0,4.0,4.0,4.0,1.0,3.0,,1.0,3.0,2.0,4.0,3.0,2.0,3.0,4.0,5.0,1.0,1.0,3.0,2.0,2.0,1.0,1.0,6.0,5.0,,2.0,5.0,,4.0,,1.0,1.0,4.0,3.0,2.0,3.0,1.0,4.0,,4.0,,1.0,1.0,,2.0,1.0,3.0,,1.0,,2.0,2.0,,,,1.0,34.0
881,1.0,174.0,882.0,2.0,7.0,5.0,9.0,93.0,3.0,3.0,3.0,3.0,2.0,3.0,5.0,3.0,4.0,3.0,1.0,,3.0,2.0,2.0,4.0,3.0,4.0,3.0,4.0,4.0,2.0,2.0,3.0,2.0,2.0,2.0,1.0,6.0,5.0,,2.0,5.0,,4.0,,4.0,4.0,4.0,3.0,1.0,2.0,1.0,4.0,,4.0,,1.0,1.0,,3.0,2.0,1.0,,1.0,,3.0,4.0,,,,1.0,1.0
882,1.0,174.0,883.0,2.0,10.0,7.0,7.0,74.0,5.0,3.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,1.0,,1.0,1.0,1.0,4.0,3.0,4.0,2.0,2.0,3.0,1.0,1.0,4.0,2.0,1.0,2.0,2.0,6.0,3.0,,2.0,5.0,,4.0,,2.0,2.0,3.0,2.0,2.0,2.0,1.0,4.0,,1.0,,1.0,1.0,,1.0,1.0,1.0,,1.0,,3.0,2.0,,,,1.0,11.0
883,1.0,174.0,884.0,3.0,9.0,6.0,7.0,74.0,5.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,2.0,4.0,1.0,,1.0,1.0,1.0,4.0,3.0,3.0,2.0,2.0,3.0,1.0,1.0,3.0,2.0,2.0,3.0,3.0,5.0,2.0,,2.0,5.0,,4.0,,4.0,4.0,3.0,4.0,1.0,2.0,1.0,2.0,,1.0,,1.0,1.0,,1.0,1.0,1.0,,1.0,,3.0,1.0,,,,1.0,14.0
884,1.0,174.0,885.0,2.0,10.0,1.0,7.0,74.0,2.0,3.0,2.0,1.0,2.0,1.0,2.0,3.0,2.0,1.0,1.0,,1.0,1.0,1.0,4.0,3.0,4.0,5.0,1.0,3.0,1.0,1.0,4.0,2.0,2.0,3.0,3.0,6.0,1.0,,2.0,1.0,,1.0,,1.0,2.0,3.0,6.0,1.0,3.0,4.0,1.0,,1.0,,1.0,1.0,,1.0,1.0,1.0,,1.0,,3.0,2.0,,,,1.0,15.0
885,1.0,174.0,886.0,2.0,10.0,1.0,7.0,74.0,5.0,3.0,3.0,4.0,2.0,3.0,2.0,3.0,4.0,3.0,1.0,,1.0,1.0,1.0,4.0,3.0,4.0,1.0,4.0,4.0,1.0,1.0,3.0,2.0,2.0,3.0,3.0,6.0,4.0,,2.0,4.0,,4.0,,2.0,3.0,3.0,3.0,4.0,2.0,4.0,5.0,,2.0,,1.0,1.0,,2.0,2.0,3.0,,1.0,,3.0,2.0,,,,1.0,18.0
886,1.0,174.0,887.0,2.0,10.0,1.0,7.0,74.0,4.0,3.0,2.0,2.0,2.0,2.0,3.0,3.0,4.0,1.0,1.0,,1.0,1.0,2.0,4.0,3.0,3.0,2.0,3.0,4.0,1.0,1.0,4.0,1.0,2.0,2.0,1.0,6.0,0.0,,2.0,5.0,,4.0,,0.0,3.0,3.0,2.0,2.0,2.0,3.0,5.0,,3.0,,1.0,1.0,,3.0,1.0,3.0,,1.0,,3.0,2.0,,,,1.0,25.0
887,1.0,174.0,888.0,1.0,8.0,6.0,9.0,93.0,5.0,3.0,3.0,3.0,2.0,2.0,4.0,3.0,4.0,2.0,2.0,,3.0,1.0,1.0,4.0,3.0,3.0,2.0,3.0,3.0,2.0,2.0,1.0,2.0,2.0,2.0,3.0,4.0,2.0,,2.0,2.0,,4.0,,1.0,2.0,2.0,3.0,1.0,2.0,2.0,4.0,,3.0,,2.0,1.0,,1.0,1.0,2.0,,1.0,,2.0,1.0,,,,1.0,38.0
888,1.0,174.0,889.0,1.0,8.0,4.0,7.0,74.0,5.0,3.0,3.0,3.0,3.0,4.0,5.0,5.0,4.0,4.0,3.0,,4.0,1.0,1.0,4.0,3.0,4.0,3.0,4.0,4.0,1.0,1.0,3.0,2.0,2.0,3.0,3.0,6.0,4.0,,2.0,5.0,,1.0,,4.0,3.0,3.0,4.0,2.0,3.0,1.0,5.0,,4.0,,1.0,1.0,,4.0,1.0,2.0,,1.0,,3.0,3.0,,,,1.0,45.0
889,1.0,174.0,890.0,1.0,9.0,3.0,7.0,72.0,5.0,3.0,2.0,3.0,3.0,2.0,5.0,5.0,4.0,3.0,3.0,,1.0,2.0,2.0,4.0,3.0,4.0,5.0,4.0,4.0,2.0,2.0,5.0,1.0,2.0,3.0,2.0,3.0,4.0,,1.0,1.0,,1.0,,2.0,2.0,3.0,3.0,1.0,1.0,4.0,5.0,,2.0,,1.0,1.0,,4.0,1.0,1.0,,1.0,,1.0,2.0,,,,1.0,61.0
890,1.0,174.0,891.0,2.0,6.0,3.0,7.0,74.0,5.0,3.0,3.0,2.0,3.0,2.0,5.0,5.0,5.0,4.0,3.0,,1.0,3.0,3.0,4.0,3.0,4.0,1.0,1.0,5.0,1.0,1.0,4.0,2.0,2.0,2.0,3.0,1.0,5.0,,1.0,1.0,,4.0,,1.0,4.0,3.0,4.0,1.0,3.0,2.0,4.0,,3.0,,1.0,1.0,,3.0,1.0,3.0,,3.0,,3.0,2.0,,,,1.0,67.0
891,1.0,174.0,892.0,1.0,8.0,4.0,7.0,74.0,4.0,3.0,3.0,3.0,3.0,4.0,5.0,5.0,4.0,3.0,2.0,,3.0,1.0,1.0,4.0,3.0,4.0,3.0,4.0,4.0,2.0,2.0,4.0,2.0,1.0,3.0,2.0,6.0,3.0,,1.0,0.0,,1.0,,0.0,3.0,3.0,6.0,4.0,4.0,1.0,5.0,,4.0,,1.0,1.0,,3.0,2.0,2.0,,1.0,,3.0,2.0,,,,1.0,23.0
892,1.0,174.0,893.0,2.0,6.0,5.0,7.0,74.0,1.0,3.0,3.0,3.0,2.0,2.0,5.0,5.0,4.0,2.0,1.0,,2.0,1.0,1.0,4.0,3.0,4.0,4.0,4.0,4.0,1.0,2.0,4.0,1.0,1.0,1.0,2.0,1.0,4.0,,2.0,5.0,,4.0,,4.0,3.0,3.0,4.0,1.0,3.0,1.0,4.0,,3.0,,1.0,1.0,,3.0,2.0,3.0,,1.0,,1.0,2.0,,,,1.0,26.0
893,1.0,174.0,894.0,2.0,9.0,7.0,7.0,74.0,5.0,3.0,3.0,3.0,3.0,3.0,4.0,5.0,4.0,3.0,3.0,,3.0,1.0,1.0,4.0,3.0,4.0,4.0,4.0,4.0,2.0,2.0,5.0,2.0,1.0,1.0,1.0,6.0,4.0,,2.0,5.0,,4.0,,2.0,1.0,3.0,4.0,3.0,2.0,1.0,5.0,,2.0,,1.0,1.0,,2.0,2.0,2.0,,3.0,,3.0,2.0,,,,1.0,37.0
894,1.0,174.0,895.0,1.0,7.0,4.0,4.0,41.0,4.0,2.0,3.0,3.0,3.0,4.0,5.0,5.0,4.0,2.0,2.0,,1.0,3.0,1.0,4.0,3.0,4.0,5.0,2.0,3.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,3.0,1.0,,2.0,5.0,,1.0,,1.0,3.0,3.0,3.0,3.0,1.0,4.0,5.0,,4.0,,1.0,1.0,,2.0,2.0,3.0,,1.0,,2.0,4.0,,,,1.0,39.0
895,1.0,174.0,896.0,2.0,9.0,5.0,7.0,74.0,3.0,3.0,3.0,2.0,2.0,2.0,4.0,3.0,4.0,4.0,1.0,,1.0,2.0,2.0,4.0,4.0,4.0,1.0,2.0,4.0,1.0,1.0,1.0,2.0,2.0,3.0,3.0,2.0,2.0,,2.0,5.0,,4.0,,3.0,3.0,3.0,3.0,2.0,2.0,2.0,4.0,,4.0,,1.0,1.0,,2.0,1.0,2.0,,1.0,,3.0,2.0,,,,1.0,52.0
896,1.0,174.0,897.0,3.0,7.0,7.0,3.0,33.0,5.0,3.0,3.0,3.0,3.0,4.0,5.0,5.0,4.0,2.0,2.0,,2.0,2.0,2.0,4.0,4.0,4.0,5.0,4.0,4.0,3.0,2.0,5.0,2.0,1.0,3.0,3.0,6.0,5.0,,2.0,5.0,,4.0,,4.0,3.0,3.0,3.0,2.0,2.0,1.0,5.0,,1.0,,1.0,1.0,,0.0,1.0,3.0,,1.0,,0.0,3.0,,,,1.0,17.0
897,1.0,174.0,898.0,2.0,10.0,5.0,2.0,23.0,5.0,4.0,3.0,3.0,3.0,3.0,4.0,5.0,4.0,4.0,1.0,,2.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,1.0,1.0,4.0,2.0,1.0,3.0,3.0,5.0,3.0,,1.0,2.0,,4.0,,4.0,2.0,3.0,6.0,4.0,3.0,1.0,5.0,,4.0,,3.0,2.0,,3.0,2.0,2.0,,3.0,,3.0,3.0,,,,1.0,28.0
898,1.0,174.0,899.0,2.0,7.0,5.0,7.0,74.0,5.0,3.0,2.0,3.0,3.0,4.0,5.0,5.0,4.0,1.0,3.0,,1.0,3.0,3.0,4.0,4.0,4.0,5.0,3.0,4.0,1.0,1.0,6.0,2.0,2.0,1.0,1.0,6.0,1.0,,1.0,3.0,,4.0,,3.0,3.0,3.0,6.0,1.0,2.0,4.0,4.0,,4.0,,1.0,1.0,,4.0,2.0,1.0,,3.0,,3.0,2.0,,,,1.0,36.0
899,1.0,174.0,900.0,1.0,5.0,1.0,7.0,74.0,0.0,3.0,3.0,2.0,1.0,1.0,5.0,1.0,3.0,1.0,3.0,,1.0,2.0,3.0,5.0,1.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,3.0,5.0,1.0,,1.0,1.0,,4.0,,2.0,3.0,3.0,4.0,1.0,1.0,1.0,3.0,,1.0,,1.0,1.0,,2.0,1.0,2.0,,1.0,,1.0,1.0,,,,1.0,47.0
900,1.0,174.0,901.0,3.0,10.0,4.0,7.0,74.0,5.0,3.0,3.0,3.0,3.0,2.0,5.0,5.0,3.0,4.0,3.0,,2.0,1.0,1.0,5.0,1.0,4.0,5.0,4.0,4.0,1.0,1.0,5.0,2.0,2.0,3.0,3.0,6.0,3.0,,1.0,3.0,,4.0,,2.0,3.0,3.0,4.0,1.0,2.0,1.0,5.0,,3.0,,1.0,1.0,,2.0,2.0,2.0,,1.0,,3.0,2.0,,,,1.0,54.0
901,1.0,174.0,902.0,2.0,7.0,3.0,7.0,74.0,2.0,3.0,3.0,3.0,3.0,4.0,5.0,5.0,4.0,5.0,2.0,,1.0,3.0,3.0,5.0,1.0,4.0,4.0,4.0,4.0,1.0,1.0,4.0,2.0,2.0,3.0,3.0,2.0,4.0,,2.0,5.0,,4.0,,4.0,3.0,3.0,2.0,2.0,3.0,2.0,2.0,,4.0,,2.0,1.0,,1.0,2.0,3.0,,1.0,,3.0,2.0,,,,1.0,64.0
902,1.0,174.0,903.0,2.0,6.0,2.0,7.0,72.0,5.0,5.0,0.0,3.0,2.0,1.0,5.0,1.0,2.0,1.0,0.0,,1.0,2.0,3.0,5.0,3.0,4.0,2.0,3.0,4.0,1.0,1.0,5.0,2.0,2.0,3.0,1.0,1.0,4.0,,2.0,4.0,,4.0,,3.0,3.0,3.0,1.0,1.0,3.0,4.0,5.0,,4.0,,1.0,1.0,,2.0,1.0,2.0,,1.0,,1.0,1.0,,,,1.0,57.0
903,1.0,174.0,904.0,1.0,9.0,6.0,7.0,74.0,5.0,2.0,3.0,3.0,3.0,2.0,4.0,3.0,3.0,4.0,2.0,,1.0,2.0,2.0,5.0,3.0,4.0,4.0,3.0,4.0,1.0,1.0,5.0,2.0,2.0,3.0,3.0,6.0,3.0,,2.0,3.0,,4.0,,2.0,3.0,3.0,4.0,1.0,2.0,2.0,5.0,,3.0,,1.0,1.0,,2.0,2.0,3.0,,1.0,,3.0,2.0,,,,1.0,2.0
904,1.0,174.0,905.0,2.0,0.0,3.0,0.0,0.0,1.0,3.0,3.0,4.0,3.0,2.0,5.0,5.0,4.0,4.0,4.0,,1.0,3.0,3.0,5.0,3.0,4.0,2.0,4.0,4.0,1.0,1.0,4.0,2.0,1.0,3.0,1.0,6.0,4.0,,2.0,4.0,,4.0,,4.0,3.0,3.0,6.0,3.0,4.0,3.0,5.0,,2.0,,2.0,1.0,,1.0,3.0,1.0,,3.0,,3.0,3.0,,,,1.0,44.0
905,1.0,174.0,906.0,1.0,11.0,5.0,9.0,93.0,5.0,3.0,3.0,3.0,3.0,4.0,4.0,5.0,4.0,3.0,2.0,,1.0,3.0,0.0,5.0,3.0,4.0,5.0,4.0,3.0,1.0,1.0,3.0,1.0,2.0,0.0,1.0,1.0,4.0,,2.0,5.0,,4.0,,4.0,3.0,3.0,6.0,3.0,2.0,4.0,5.0,,4.0,,2.0,2.0,,4.0,4.0,3.0,,1.0,,3.0,2.0,,,,1.0,49.0
906,1.0,174.0,907.0,1.0,5.0,5.0,2.0,23.0,5.0,5.0,3.0,3.0,3.0,2.0,5.0,5.0,4.0,3.0,2.0,,2.0,1.0,1.0,5.0,3.0,4.0,3.0,4.0,4.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,4.0,,1.0,1.0,,1.0,,2.0,3.0,3.0,6.0,3.0,3.0,2.0,5.0,,4.0,,1.0,1.0,,3.0,1.0,3.0,,1.0,,3.0,2.0,,,,1.0,51.0
907,1.0,174.0,908.0,2.0,6.0,6.0,7.0,74.0,5.0,3.0,3.0,3.0,3.0,4.0,5.0,5.0,4.0,1.0,3.0,,1.0,3.0,3.0,5.0,3.0,4.0,3.0,3.0,4.0,2.0,2.0,4.0,1.0,2.0,1.0,2.0,2.0,3.0,,2.0,0.0,,4.0,,4.0,3.0,3.0,4.0,1.0,2.0,3.0,5.0,,3.0,,1.0,1.0,,1.0,1.0,3.0,,1.0,,3.0,2.0,,,,1.0,53.0
908,1.0,174.0,909.0,2.0,8.0,5.0,7.0,74.0,5.0,3.0,3.0,3.0,3.0,4.0,4.0,5.0,4.0,3.0,2.0,,3.0,1.0,1.0,5.0,3.0,4.0,5.0,4.0,4.0,1.0,1.0,5.0,2.0,1.0,3.0,3.0,2.0,4.0,,2.0,3.0,,4.0,,2.0,2.0,3.0,3.0,3.0,3.0,1.0,4.0,,3.0,,1.0,1.0,,1.0,1.0,3.0,,2.0,,3.0,4.0,,,,1.0,59.0
909,1.0,174.0,910.0,2.0,5.0,5.0,7.0,74.0,4.0,3.0,3.0,3.0,3.0,4.0,5.0,5.0,4.0,4.0,4.0,,1.0,2.0,2.0,5.0,3.0,4.0,2.0,2.0,1.0,2.0,1.0,5.0,2.0,1.0,3.0,3.0,6.0,1.0,,2.0,5.0,,4.0,,3.0,3.0,3.0,3.0,1.0,4.0,2.0,5.0,,2.0,,1.0,1.0,,1.0,1.0,2.0,,1.0,,3.0,4.0,,,,1.0,63.0
910,1.0,174.0,911.0,1.0,8.0,7.0,3.0,31.0,5.0,3.0,3.0,3.0,3.0,4.0,5.0,5.0,4.0,3.0,2.0,,3.0,0.0,0.0,5.0,3.0,5.0,3.0,5.0,4.0,2.0,2.0,4.0,1.0,0.0,3.0,1.0,5.0,4.0,,2.0,2.0,,4.0,,1.0,2.0,3.0,6.0,2.0,4.0,1.0,1.0,,4.0,,2.0,1.0,,4.0,2.0,0.0,,1.0,,3.0,4.0,,,,1.0,6.0
