,CARD,DECK,BALLOT,FORM,S218I.Q1,S218I.Q2,S218I.Q3,S218I.Q4,S218I.Q5,S218I.Q6,S218I.Q7,S218I.Q8,S218I.Q9,S218I.Q10,S218I.Q11,S218I.Q12,S218I.Q13.x,S218I.Q15,S218I.Q16,S218I.Q17,S218I.Q18,S218I.Q19,S218I.Q20,S218I.Q21,S218I.Q22,S218I.Q23,S218I.Q24,S218I.Q25,S218I.Q26,S218I.Q27A,S218I.Q27B,S218I.Q28,S218I.Q29,S218I.Q30,S218I.Q31,S218I.Q32,S218I.Q33,S218I.Q34,S218I.Q35,S218I.Q36,S218I.Q37A,S218I.Q37B,S218I.Q38,S218I.Q39A,S218I.Q39B,S218I.Q40,S218I.Q41,S218I.Q42,S218I.Q43,S218I.Q44A,S218I.Q44B,S218I.Q45,S218I.Q46,S218I.Q47,S218I.Q48,S218I.Q49,S218I.Q50,S218I.Q51,S218I.Q52,S218I.Q53.n,S218I.Q54,S218I.Q55,S218I.Q56,S218I.Q57,S218I.Q58.n,S218I.Q59,S218I.Q60,S218I.Q61,CARD..1,DECK..1,BALLOT..1,FORM..1,S218I.Q62,S218I.Q63.n,S218I.V64,S218I.V65,S218I.V66,S218I.V67,S218I.V68
340,1.0,218.0,341.0,3.0,4.0,27.0,3.0,1.0,1.0,1.0,6.0,10.0,1.0,2.0,1.0,3.0,4.0,5.0,1.0,1.0,2.0,4.0,5.0,2.0,1.0,1.0,2.0,1.0,3.0,1.0,2.0,3.0,2.0,4.0,2.0,1.0,2.0,1.0,4.0,2.0,2.0,2.0,47.0,1.0,1.0,1.0,3.0,6.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,4.0,2.0,9.0,,9.0,99.0,9.0,9.0,,7.0,2.0,19.0,2.0,218.0,341.0,3.0,7.0,,2.0,1.0,2.0,7.0,10.0
341,1.0,218.0,342.0,3.0,4.0,29.0,1.0,2.0,3.0,2.0,6.0,9.0,1.0,4.0,3.0,3.0,3.0,3.0,1.0,1.0,2.0,1.0,5.0,1.0,1.0,2.0,2.0,2.0,3.0,3.0,2.0,3.0,2.0,1.0,2.0,2.0,1.0,2.0,5.0,1.0,2.0,1.0,37.0,2.0,1.0,1.0,3.0,6.0,2.0,5.0,1.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0,9.0,,9.0,99.0,9.0,9.0,,7.0,3.0,7.0,2.0,218.0,342.0,3.0,6.0,,2.0,1.0,3.0,6.0,14.0
342,1.0,218.0,343.0,3.0,4.0,30.0,3.0,2.0,2.0,3.0,6.0,10.0,2.0,3.0,1.0,3.0,3.0,6.0,1.0,3.0,3.0,4.0,6.0,1.0,1.0,1.0,2.0,2.0,3.0,2.0,2.0,3.0,2.0,3.0,2.0,5.0,1.0,2.0,3.0,5.0,3.0,1.0,49.0,1.0,1.0,2.0,2.0,5.0,2.0,6.0,0.0,3.0,3.0,2.0,1.0,2.0,8.0,0.0,9.0,,9.0,99.0,9.0,9.0,,7.0,2.0,13.0,2.0,218.0,343.0,3.0,0.0,,2.0,1.0,3.0,5.0,0.0
343,1.0,218.0,344.0,3.0,4.0,30.0,3.0,11.0,99.0,2.0,1.0,10.0,1.0,3.0,2.0,3.0,4.0,5.0,1.0,1.0,3.0,3.0,4.0,1.0,1.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,4.0,2.0,3.0,2.0,43.0,1.0,1.0,1.0,3.0,6.0,3.0,6.0,2.0,2.0,3.0,2.0,2.0,3.0,1.0,5.0,9.0,,9.0,99.0,9.0,9.0,,7.0,4.0,7.0,2.0,218.0,344.0,3.0,9.0,,2.0,1.0,4.0,6.0,7.0
344,1.0,218.0,345.0,3.0,4.0,31.0,3.0,11.0,99.0,1.0,6.0,10.0,1.0,2.0,1.0,3.0,4.0,4.0,2.0,1.0,2.0,2.0,3.0,1.0,1.0,1.0,2.0,2.0,3.0,2.0,3.0,3.0,2.0,2.0,2.0,2.0,1.0,2.0,4.0,1.0,2.0,2.0,39.0,1.0,1.0,1.0,3.0,6.0,2.0,4.0,1.0,2.0,2.0,1.0,1.0,3.0,1.0,5.0,9.0,,9.0,99.0,9.0,9.0,,7.0,2.0,12.0,2.0,218.0,345.0,3.0,8.0,,2.0,1.0,4.0,6.0,10.0
345,1.0,218.0,346.0,3.0,4.0,31.0,3.0,11.0,99.0,2.0,6.0,10.0,2.0,4.0,2.0,3.0,3.0,4.0,2.0,2.0,2.0,2.0,3.0,1.0,1.0,1.0,2.0,2.0,3.0,3.0,5.0,3.0,2.0,3.0,2.0,2.0,2.0,3.0,1.0,2.0,2.0,2.0,46.0,1.0,1.0,1.0,3.0,6.0,3.0,0.0,2.0,2.0,3.0,3.0,0.0,2.0,7.0,3.0,9.0,,9.0,99.0,9.0,9.0,,7.0,2.0,20.0,2.0,218.0,346.0,3.0,7.0,,2.0,1.0,2.0,7.0,6.0
346,1.0,218.0,347.0,3.0,4.0,34.0,1.0,2.0,2.0,2.0,1.0,10.0,2.0,4.0,1.0,2.0,2.0,3.0,3.0,1.0,2.0,4.0,5.0,1.0,2.0,1.0,2.0,2.0,3.0,2.0,4.0,4.0,1.0,2.0,2.0,2.0,1.0,2.0,3.0,5.0,1.0,2.0,69.0,1.0,1.0,1.0,3.0,6.0,2.0,0.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,9.0,,9.0,99.0,9.0,9.0,,7.0,4.0,23.0,2.0,218.0,347.0,3.0,6.0,,2.0,1.0,3.0,1.0,3.0
347,1.0,218.0,348.0,3.0,4.0,35.0,3.0,1.0,1.0,1.0,6.0,10.0,1.0,4.0,1.0,2.0,3.0,4.0,1.0,1.0,3.0,3.0,3.0,2.0,2.0,1.0,2.0,1.0,3.0,3.0,3.0,3.0,2.0,2.0,3.0,3.0,1.0,2.0,2.0,3.0,2.0,2.0,48.0,1.0,1.0,2.0,2.0,5.0,2.0,1.0,3.0,1.0,2.0,1.0,2.0,2.0,4.0,3.0,9.0,,9.0,99.0,9.0,9.0,,7.0,3.0,13.0,2.0,218.0,348.0,3.0,8.0,,2.0,1.0,3.0,5.0,6.0
348,1.0,218.0,349.0,3.0,4.0,36.0,3.0,2.0,2.0,1.0,6.0,10.0,1.0,4.0,1.0,3.0,4.0,5.0,1.0,1.0,3.0,3.0,5.0,1.0,1.0,1.0,2.0,1.0,3.0,3.0,5.0,3.0,3.0,3.0,2.0,2.0,1.0,2.0,5.0,0.0,2.0,2.0,50.0,1.0,1.0,1.0,3.0,6.0,5.0,1.0,3.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,9.0,,9.0,99.0,9.0,9.0,,7.0,2.0,9.0,2.0,218.0,349.0,3.0,8.0,,2.0,1.0,3.0,1.0,4.0
349,1.0,218.0,350.0,3.0,4.0,36.0,3.0,11.0,99.0,2.0,6.0,10.0,1.0,4.0,1.0,3.0,3.0,0.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0,1.0,2.0,1.0,3.0,3.0,4.0,4.0,3.0,2.0,3.0,4.0,2.0,3.0,4.0,2.0,1.0,1.0,53.0,1.0,1.0,2.0,3.0,6.0,4.0,3.0,3.0,1.0,4.0,2.0,1.0,2.0,2.0,2.0,9.0,,9.0,99.0,9.0,9.0,,7.0,5.0,24.0,2.0,218.0,350.0,3.0,6.0,,2.0,1.0,2.0,2.0,13.0
350,1.0,218.0,351.0,3.0,4.0,36.0,2.0,1.0,1.0,2.0,1.0,10.0,2.0,4.0,1.0,3.0,3.0,6.0,1.0,1.0,3.0,4.0,7.0,1.0,2.0,1.0,2.0,1.0,2.0,3.0,3.0,3.0,2.0,2.0,2.0,3.0,1.0,2.0,4.0,1.0,1.0,2.0,55.0,1.0,1.0,1.0,3.0,6.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,9.0,,9.0,99.0,9.0,9.0,,7.0,2.0,9.0,2.0,218.0,351.0,3.0,7.0,,2.0,1.0,3.0,2.0,18.0
351,1.0,218.0,352.0,3.0,3.0,26.0,3.0,11.0,99.0,2.0,6.0,10.0,2.0,2.0,3.0,2.0,4.0,6.0,3.0,1.0,2.0,4.0,7.0,1.0,3.0,1.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,2.0,3.0,3.0,1.0,2.0,4.0,4.0,1.0,2.0,31.0,1.0,1.0,1.0,3.0,6.0,2.0,1.0,2.0,2.0,4.0,2.0,2.0,2.0,8.0,2.0,9.0,,9.0,99.0,9.0,9.0,,8.0,5.0,11.0,2.0,218.0,352.0,3.0,9.0,,2.0,1.0,4.0,6.0,2.0
352,1.0,218.0,353.0,3.0,4.0,27.0,3.0,2.0,2.0,1.0,6.0,10.0,3.0,2.0,1.0,2.0,4.0,6.0,2.0,2.0,3.0,3.0,5.0,1.0,2.0,1.0,2.0,1.0,3.0,1.0,3.0,3.0,0.0,1.0,3.0,2.0,2.0,2.0,5.0,1.0,1.0,1.0,54.0,1.0,1.0,1.0,3.0,6.0,3.0,5.0,1.0,1.0,3.0,3.0,1.0,1.0,1.0,5.0,9.0,,9.0,99.0,9.0,9.0,,8.0,4.0,22.0,2.0,218.0,353.0,3.0,8.0,,2.0,1.0,3.0,1.0,0.0
353,1.0,218.0,354.0,3.0,4.0,28.0,2.0,2.0,2.0,1.0,6.0,10.0,1.0,2.0,2.0,3.0,4.0,5.0,1.0,1.0,3.0,4.0,4.0,2.0,1.0,1.0,2.0,2.0,3.0,3.0,4.0,3.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,1.0,59.0,1.0,1.0,1.0,3.0,6.0,2.0,1.0,2.0,2.0,1.0,1.0,3.0,3.0,1.0,5.0,9.0,,9.0,99.0,9.0,9.0,,8.0,3.0,24.0,2.0,218.0,354.0,3.0,8.0,,2.0,1.0,4.0,6.0,13.0
354,1.0,218.0,355.0,3.0,4.0,36.0,3.0,1.0,1.0,2.0,6.0,10.0,2.0,2.0,3.0,1.0,5.0,5.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,2.0,3.0,2.0,3.0,3.0,1.0,2.0,3.0,3.0,2.0,2.0,5.0,2.0,1.0,1.0,63.0,1.0,1.0,1.0,3.0,6.0,3.0,1.0,2.0,3.0,5.0,1.0,3.0,2.0,8.0,0.0,9.0,,9.0,99.0,9.0,9.0,,8.0,4.0,24.0,2.0,218.0,355.0,3.0,6.0,,2.0,1.0,2.0,7.0,28.0
355,1.0,218.0,356.0,3.0,3.0,27.0,3.0,2.0,2.0,1.0,6.0,10.0,2.0,4.0,2.0,2.0,3.0,6.0,2.0,1.0,3.0,4.0,5.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,3.0,3.0,2.0,2.0,2.0,2.0,3.0,2.0,4.0,5.0,0.0,3.0,42.0,1.0,1.0,1.0,3.0,6.0,2.0,4.0,2.0,3.0,5.0,1.0,1.0,2.0,4.0,2.0,9.0,,9.0,99.0,9.0,9.0,,4.0,3.0,9.0,2.0,218.0,356.0,3.0,8.0,,2.0,1.0,3.0,4.0,10.0
356,1.0,218.0,357.0,3.0,3.0,29.0,3.0,11.0,99.0,2.0,1.0,10.0,2.0,4.0,2.0,1.0,4.0,5.0,2.0,3.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,3.0,2.0,4.0,3.0,1.0,3.0,4.0,3.0,2.0,2.0,5.0,5.0,3.0,2.0,41.0,1.0,4.0,1.0,5.0,2.0,2.0,1.0,3.0,4.0,4.0,3.0,2.0,2.0,8.0,0.0,9.0,,9.0,99.0,9.0,9.0,,4.0,2.0,11.0,2.0,218.0,357.0,3.0,8.0,,2.0,1.0,3.0,7.0,0.0
357,1.0,218.0,358.0,3.0,3.0,34.0,3.0,11.0,99.0,1.0,6.0,10.0,1.0,4.0,1.0,3.0,4.0,5.0,2.0,1.0,3.0,2.0,3.0,2.0,3.0,1.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,2.0,1.0,2.0,1.0,1.0,5.0,1.0,2.0,2.0,37.0,2.0,1.0,1.0,3.0,6.0,1.0,4.0,1.0,1.0,2.0,1.0,1.0,3.0,1.0,5.0,9.0,,9.0,99.0,9.0,9.0,,4.0,2.0,6.0,2.0,218.0,358.0,3.0,9.0,,2.0,1.0,1.0,7.0,3.0
358,1.0,218.0,359.0,3.0,3.0,36.0,3.0,1.0,1.0,3.0,1.0,10.0,4.0,2.0,2.0,1.0,4.0,4.0,2.0,1.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,1.0,3.0,3.0,4.0,3.0,5.0,1.0,3.0,3.0,2.0,2.0,2.0,56.0,1.0,2.0,1.0,3.0,6.0,5.0,4.0,2.0,3.0,5.0,3.0,2.0,1.0,1.0,5.0,9.0,,9.0,99.0,9.0,9.0,,4.0,2.0,9.0,2.0,218.0,359.0,3.0,9.0,,2.0,1.0,3.0,2.0,8.0
359,1.0,218.0,360.0,3.0,4.0,30.0,2.0,11.0,99.0,1.0,6.0,10.0,1.0,4.0,2.0,2.0,4.0,5.0,1.0,3.0,3.0,2.0,4.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,4.0,3.0,1.0,3.0,2.0,1.0,1.0,2.0,5.0,1.0,2.0,1.0,46.0,2.0,1.0,1.0,3.0,6.0,2.0,6.0,1.0,3.0,2.0,3.0,1.0,1.0,1.0,5.0,9.0,,9.0,99.0,9.0,9.0,,4.0,2.0,24.0,2.0,218.0,360.0,3.0,7.0,,2.0,2.0,4.0,0.0,6.0
360,1.0,218.0,361.0,3.0,3.0,26.0,3.0,10.0,0.0,2.0,6.0,10.0,1.0,4.0,2.0,3.0,3.0,4.0,2.0,1.0,3.0,3.0,7.0,2.0,2.0,1.0,2.0,1.0,2.0,3.0,4.0,3.0,3.0,2.0,2.0,3.0,1.0,2.0,5.0,3.0,1.0,1.0,42.0,1.0,1.0,1.0,3.0,6.0,2.0,4.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,5.0,9.0,,9.0,99.0,9.0,9.0,,5.0,5.0,10.0,2.0,218.0,361.0,3.0,7.0,,2.0,1.0,3.0,1.0,13.0
361,1.0,218.0,362.0,3.0,3.0,28.0,3.0,0.0,0.0,2.0,6.0,10.0,0.0,3.0,3.0,1.0,4.0,5.0,2.0,2.0,2.0,3.0,0.0,0.0,2.0,3.0,2.0,0.0,2.0,2.0,0.0,3.0,1.0,2.0,2.0,0.0,3.0,1.0,0.0,0.0,1.0,0.0,32.0,2.0,1.0,1.0,3.0,6.0,1.0,6.0,0.0,0.0,5.0,3.0,1.0,0.0,0.0,0.0,9.0,,9.0,99.0,9.0,9.0,,5.0,2.0,8.0,2.0,218.0,362.0,3.0,9.0,,2.0,1.0,3.0,2.0,6.0
362,1.0,218.0,363.0,3.0,3.0,28.0,2.0,1.0,1.0,1.0,6.0,10.0,1.0,3.0,1.0,3.0,4.0,5.0,1.0,1.0,2.0,3.0,4.0,1.0,2.0,1.0,2.0,2.0,3.0,2.0,4.0,3.0,3.0,2.0,3.0,5.0,3.0,3.0,3.0,5.0,2.0,1.0,37.0,1.0,1.0,1.0,3.0,6.0,5.0,5.0,1.0,2.0,5.0,1.0,1.0,2.0,2.0,1.0,9.0,,9.0,99.0,9.0,9.0,,5.0,2.0,8.0,2.0,218.0,363.0,3.0,8.0,,2.0,1.0,3.0,8.0,18.0
363,1.0,218.0,364.0,3.0,3.0,29.0,2.0,2.0,2.0,1.0,0.0,10.0,1.0,1.0,2.0,2.0,4.0,0.0,2.0,1.0,2.0,2.0,10.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,3.0,1.0,1.0,4.0,3.0,1.0,2.0,1.0,2.0,2.0,1.0,0.0,51.0,1.0,3.0,1.0,3.0,6.0,3.0,4.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,9.0,,9.0,99.0,9.0,9.0,,5.0,2.0,19.0,2.0,218.0,364.0,3.0,9.0,,2.0,1.0,3.0,4.0,2.0
364,1.0,218.0,365.0,3.0,3.0,30.0,3.0,11.0,99.0,1.0,6.0,10.0,1.0,4.0,2.0,3.0,4.0,5.0,2.0,1.0,3.0,4.0,7.0,2.0,3.0,1.0,2.0,2.0,2.0,2.0,5.0,3.0,3.0,2.0,2.0,2.0,1.0,2.0,5.0,5.0,2.0,2.0,40.0,1.0,2.0,1.0,3.0,6.0,2.0,5.0,2.0,2.0,2.0,2.0,2.0,2.0,8.0,0.0,9.0,,9.0,99.0,9.0,9.0,,5.0,2.0,8.0,2.0,218.0,365.0,3.0,9.0,,2.0,1.0,3.0,2.0,22.0
365,1.0,218.0,366.0,3.0,3.0,32.0,3.0,2.0,2.0,1.0,6.0,10.0,2.0,3.0,2.0,3.0,4.0,6.0,2.0,1.0,3.0,4.0,6.0,2.0,3.0,1.0,2.0,2.0,2.0,2.0,3.0,3.0,2.0,3.0,2.0,1.0,1.0,2.0,4.0,2.0,2.0,2.0,56.0,1.0,1.0,1.0,3.0,6.0,2.0,5.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,9.0,,9.0,99.0,9.0,9.0,,5.0,2.0,20.0,2.0,218.0,366.0,3.0,9.0,,2.0,1.0,3.0,4.0,17.0
366,1.0,218.0,367.0,3.0,3.0,33.0,3.0,11.0,99.0,1.0,6.0,10.0,1.0,2.0,1.0,3.0,3.0,5.0,2.0,3.0,2.0,3.0,4.0,1.0,2.0,3.0,2.0,1.0,2.0,3.0,3.0,3.0,2.0,1.0,4.0,4.0,3.0,4.0,1.0,4.0,3.0,3.0,41.0,1.0,1.0,2.0,2.0,5.0,5.0,3.0,0.0,4.0,4.0,0.0,3.0,2.0,8.0,3.0,9.0,,9.0,99.0,9.0,9.0,,5.0,3.0,11.0,2.0,218.0,367.0,3.0,8.0,,2.0,1.0,2.0,7.0,43.0
367,1.0,218.0,368.0,3.0,3.0,33.0,3.0,11.0,99.0,2.0,1.0,10.0,1.0,1.0,2.0,3.0,3.0,4.0,2.0,1.0,3.0,3.0,5.0,2.0,2.0,1.0,2.0,1.0,2.0,3.0,3.0,3.0,2.0,2.0,2.0,2.0,3.0,2.0,3.0,1.0,1.0,2.0,48.0,1.0,2.0,1.0,3.0,6.0,1.0,5.0,1.0,2.0,2.0,1.0,2.0,2.0,7.0,0.0,9.0,,9.0,99.0,9.0,9.0,,5.0,3.0,9.0,2.0,218.0,368.0,3.0,8.0,,2.0,1.0,4.0,7.0,8.0
368,1.0,218.0,369.0,3.0,3.0,34.0,3.0,1.0,1.0,1.0,6.0,10.0,1.0,3.0,1.0,3.0,4.0,4.0,1.0,2.0,2.0,2.0,3.0,1.0,2.0,1.0,2.0,0.0,1.0,2.0,4.0,3.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,48.0,1.0,1.0,1.0,3.0,6.0,3.0,6.0,2.0,2.0,2.0,2.0,3.0,3.0,1.0,0.0,9.0,,9.0,99.0,9.0,9.0,,5.0,2.0,24.0,2.0,218.0,369.0,3.0,7.0,,2.0,1.0,2.0,7.0,50.0
369,1.0,218.0,370.0,3.0,4.0,30.0,3.0,11.0,99.0,2.0,1.0,10.0,2.0,2.0,2.0,1.0,3.0,4.0,2.0,2.0,3.0,2.0,4.0,1.0,3.0,1.0,2.0,1.0,3.0,2.0,3.0,3.0,1.0,3.0,2.0,3.0,2.0,2.0,4.0,1.0,1.0,2.0,66.0,1.0,3.0,1.0,2.0,2.0,2.0,1.0,2.0,3.0,2.0,2.0,1.0,1.0,1.0,5.0,9.0,,9.0,99.0,9.0,9.0,,5.0,2.0,18.0,2.0,218.0,370.0,3.0,7.0,,2.0,1.0,1.0,2.0,6.0
370,1.0,218.0,371.0,3.0,4.0,32.0,3.0,1.0,1.0,1.0,6.0,10.0,1.0,2.0,1.0,3.0,4.0,5.0,2.0,3.0,3.0,3.0,3.0,2.0,2.0,1.0,2.0,2.0,2.0,3.0,3.0,4.0,2.0,1.0,5.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,41.0,1.0,1.0,1.0,3.0,6.0,2.0,4.0,1.0,3.0,2.0,2.0,2.0,2.0,8.0,0.0,9.0,,9.0,99.0,9.0,9.0,,5.0,2.0,9.0,2.0,218.0,371.0,3.0,8.0,,2.0,1.0,3.0,2.0,45.0
371,1.0,218.0,372.0,3.0,4.0,33.0,3.0,11.0,99.0,2.0,6.0,10.0,1.0,4.0,1.0,3.0,4.0,4.0,2.0,1.0,3.0,3.0,3.0,2.0,1.0,1.0,2.0,2.0,3.0,3.0,5.0,3.0,2.0,1.0,3.0,3.0,1.0,2.0,4.0,3.0,3.0,1.0,50.0,1.0,1.0,1.0,3.0,6.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0,9.0,,9.0,99.0,9.0,9.0,,5.0,2.0,10.0,2.0,218.0,372.0,3.0,8.0,,2.0,1.0,2.0,2.0,4.0
372,1.0,218.0,373.0,3.0,4.0,33.0,2.0,2.0,2.0,2.0,6.0,9.0,4.0,2.0,2.0,1.0,3.0,0.0,2.0,1.0,3.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,4.0,2.0,3.0,4.0,1.0,1.0,2.0,2.0,2.0,1.0,5.0,2.0,3.0,3.0,61.0,1.0,1.0,1.0,3.0,6.0,4.0,1.0,2.0,1.0,2.0,3.0,3.0,2.0,2.0,2.0,9.0,,9.0,99.0,9.0,9.0,,5.0,3.0,22.0,2.0,218.0,373.0,3.0,0.0,,2.0,1.0,2.0,4.0,14.0
373,1.0,218.0,374.0,3.0,4.0,34.0,3.0,11.0,99.0,2.0,1.0,10.0,1.0,4.0,2.0,3.0,3.0,4.0,1.0,1.0,3.0,3.0,4.0,2.0,2.0,1.0,2.0,2.0,3.0,3.0,4.0,3.0,2.0,3.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,48.0,1.0,1.0,1.0,3.0,6.0,1.0,3.0,2.0,1.0,2.0,1.0,2.0,3.0,1.0,5.0,9.0,,9.0,99.0,9.0,9.0,,5.0,4.0,4.0,2.0,218.0,374.0,3.0,8.0,,2.0,1.0,1.0,7.0,4.0
374,1.0,218.0,375.0,3.0,4.0,35.0,3.0,11.0,99.0,2.0,1.0,9.0,1.0,2.0,2.0,1.0,2.0,3.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,3.0,2.0,3.0,2.0,2.0,5.0,2.0,1.0,1.0,2.0,2.0,1.0,3.0,55.0,1.0,1.0,1.0,3.0,6.0,2.0,5.0,0.0,3.0,2.0,1.0,2.0,1.0,1.0,5.0,9.0,,9.0,99.0,9.0,9.0,,5.0,5.0,12.0,2.0,218.0,375.0,3.0,7.0,,2.0,1.0,3.0,7.0,13.0
375,1.0,218.0,376.0,3.0,4.0,36.0,3.0,11.0,99.0,2.0,6.0,10.0,1.0,4.0,2.0,2.0,3.0,4.0,2.0,2.0,3.0,4.0,7.0,1.0,3.0,1.0,2.0,2.0,3.0,3.0,3.0,3.0,2.0,2.0,1.0,3.0,3.0,1.0,1.0,2.0,1.0,2.0,52.0,1.0,1.0,1.0,3.0,6.0,3.0,1.0,2.0,1.0,2.0,1.0,3.0,2.0,2.0,2.0,9.0,,9.0,99.0,9.0,9.0,,5.0,3.0,21.0,2.0,218.0,376.0,3.0,0.0,,2.0,1.0,2.0,2.0,16.0
376,1.0,218.0,377.0,3.0,3.0,28.0,1.0,1.0,1.0,1.0,6.0,10.0,1.0,4.0,2.0,3.0,3.0,3.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,2.0,2.0,2.0,3.0,4.0,1.0,2.0,2.0,2.0,3.0,5.0,2.0,5.0,3.0,3.0,36.0,1.0,2.0,1.0,3.0,6.0,2.0,6.0,0.0,2.0,5.0,1.0,0.0,1.0,1.0,5.0,9.0,,9.0,99.0,9.0,9.0,,3.0,2.0,9.0,2.0,218.0,377.0,3.0,7.0,,2.0,1.0,3.0,2.0,52.0
377,1.0,218.0,378.0,3.0,3.0,34.0,3.0,11.0,99.0,2.0,3.0,10.0,1.0,2.0,1.0,1.0,1.0,3.0,1.0,2.0,1.0,2.0,3.0,1.0,3.0,1.0,2.0,0.0,1.0,2.0,2.0,0.0,1.0,5.0,2.0,5.0,2.0,1.0,3.0,4.0,2.0,2.0,75.0,1.0,1.0,1.0,3.0,6.0,3.0,6.0,0.0,3.0,5.0,2.0,3.0,2.0,8.0,0.0,9.0,,9.0,99.0,9.0,9.0,,3.0,3.0,8.0,2.0,218.0,378.0,3.0,7.0,,2.0,1.0,3.0,7.0,14.0
378,1.0,218.0,379.0,3.0,4.0,36.0,3.0,11.0,99.0,2.0,6.0,10.0,1.0,4.0,2.0,2.0,3.0,0.0,2.0,1.0,2.0,10.0,10.0,2.0,1.0,1.0,2.0,2.0,3.0,3.0,3.0,3.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,44.0,1.0,1.0,1.0,3.0,6.0,2.0,4.0,2.0,3.0,2.0,1.0,2.0,3.0,1.0,5.0,9.0,,9.0,99.0,9.0,9.0,,3.0,4.0,12.0,2.0,218.0,379.0,3.0,0.0,,2.0,1.0,2.0,7.0,23.0
379,1.0,218.0,380.0,3.0,4.0,35.0,3.0,11.0,99.0,2.0,6.0,10.0,1.0,4.0,2.0,3.0,3.0,4.0,2.0,2.0,2.0,3.0,3.0,1.0,1.0,3.0,3.0,2.0,3.0,2.0,2.0,3.0,2.0,2.0,3.0,3.0,2.0,2.0,5.0,2.0,2.0,2.0,50.0,1.0,1.0,1.0,0.0,6.0,2.0,5.0,0.0,2.0,2.0,1.0,2.0,2.0,4.0,1.0,9.0,,9.0,99.0,9.0,9.0,,2.0,4.0,16.0,2.0,218.0,380.0,3.0,8.0,,2.0,1.0,4.0,2.0,2.0
380,1.0,218.0,381.0,3.0,4.0,36.0,3.0,11.0,99.0,1.0,6.0,10.0,2.0,4.0,2.0,3.0,4.0,5.0,3.0,1.0,3.0,2.0,5.0,2.0,1.0,3.0,2.0,2.0,3.0,2.0,2.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,43.0,1.0,1.0,1.0,3.0,6.0,2.0,4.0,2.0,3.0,5.0,2.0,2.0,3.0,1.0,5.0,9.0,,9.0,99.0,9.0,9.0,,2.0,3.0,12.0,2.0,218.0,381.0,3.0,9.0,,2.0,1.0,2.0,7.0,25.0
381,1.0,218.0,382.0,3.0,3.0,30.0,3.0,11.0,99.0,1.0,6.0,10.0,3.0,0.0,3.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,3.0,1.0,0.0,0.0,2.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,,9.0,99.0,9.0,9.0,,0.0,0.0,0.0,2.0,218.0,382.0,3.0,0.0,,2.0,1.0,2.0,2.0,0.0
382,1.0,218.0,383.0,3.0,3.0,32.0,3.0,11.0,99.0,2.0,5.0,10.0,0.0,0.0,2.0,1.0,0.0,5.0,0.0,1.0,2.0,2.0,0.0,2.0,1.0,0.0,1.0,1.0,2.0,2.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,,9.0,99.0,9.0,9.0,,0.0,0.0,0.0,2.0,218.0,383.0,3.0,0.0,,2.0,1.0,2.0,7.0,34.0
