,CARD,DECK,BALLOT,S175.Q1,S175.Q2,S175.Q3,S175.Q4,S175.Q5,S175.Q6,S175.Q7.n,S175.Q8,S175.Q9,S175.Q10,S175.Q11,S175.Q12,S175.Q13,S175.Q14,S175.Q15,S175.Q16.n,S175.Q17,S175.Q18,S175.Q19,S175.Q20,S175.Q21,S175.Q22,S175.Q23,S175.Q24,S175.Q25,S175.Q26,S175.Q27,S175.Q28.n,S175.Q29,S175.Q30A,S175.Q30B,S175.Q30C,S175.Q30D,S175.Q30E,S175.Q30F,S175.Q30G,S175.Q30H,S175.Q30I,S175.Q30J,S175.Q31.n,S175.Q32,S175.Q33,S175.Q34,S175.Q35,S175.Q36,S175.Q37,S175.Q38,S175.Q39,S175.Q40,S175.Q41,S175.Q42A,S175.Q42B,S175.Q42C,S175.Q42D,S175.Q42E,S175.Q42F,S175.Q42G,S175.Q42H,S175.Q42I,S175.Q42J,S175.Q42K,S175.Q42L,S175.Q43.n,S175.Q44,S175.Q45,S175.Q46,S175.Q47.n,S175.V48,S175.V49,S175.V50
374,1.0,175.0,375.0,1.0,6.0,4.0,1.0,1.0,2.0,,1.0,4.0,5.0,2.0,2.0,4.0,1.0,1.0,,2.0,3.0,2.0,2.0,2.0,1.0,2.0,2.0,3.0,2.0,3.0,,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,2.0,2.0,3.0,2.0,2.0,1.0,4.0,2.0,2.0,2.0,3.0,1.0,2.0,3.0,4.0,1.0,3.0,1.0,1.0,1.0,3.0,3.0,,2.0,3.0,2.0,,2.0,2.0,18.0
375,1.0,175.0,376.0,1.0,9.0,1.0,1.0,1.0,1.0,,1.0,4.0,4.0,2.0,2.0,2.0,1.0,1.0,,4.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,3.0,3.0,,2.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,,2.0,1.0,3.0,1.0,3.0,1.0,4.0,2.0,1.0,3.0,3.0,1.0,2.0,2.0,4.0,3.0,4.0,3.0,3.0,2.0,4.0,4.0,,1.0,5.0,3.0,,1.0,2.0,23.0
376,1.0,175.0,377.0,1.0,8.0,2.0,5.0,1.0,1.0,,1.0,3.0,2.0,3.0,2.0,2.0,2.0,1.0,,2.0,2.0,1.0,3.0,3.0,1.0,2.0,2.0,3.0,2.0,2.0,,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,2.0,1.0,2.0,1.0,3.0,1.0,5.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,3.0,2.0,2.0,3.0,3.0,3.0,,2.0,2.0,2.0,,2.0,2.0,89.0
377,1.0,175.0,378.0,1.0,4.0,3.0,4.0,2.0,4.0,,1.0,1.0,4.0,2.0,2.0,1.0,1.0,1.0,,4.0,5.0,1.0,3.0,1.0,1.0,2.0,3.0,1.0,1.0,2.0,,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2.0,1.0,2.0,1.0,5.0,1.0,2.0,1.0,1.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,5.0,5.0,5.0,,2.0,2.0,81.0
378,1.0,175.0,379.0,4.0,5.0,4.0,9.0,2.0,4.0,,1.0,1.0,3.0,4.0,2.0,2.0,1.0,1.0,,2.0,3.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0,,2.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,,2.0,1.0,2.0,1.0,3.0,1.0,2.0,1.0,1.0,3.0,0.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,3.0,2.0,2.0,,2.0,1.0,2.0,,2.0,3.0,17.0
379,1.0,175.0,380.0,1.0,2.0,4.0,1.0,2.0,1.0,,1.0,3.0,2.0,2.0,2.0,2.0,1.0,1.0,,2.0,3.0,2.0,2.0,2.0,1.0,2.0,2.0,3.0,2.0,2.0,,2.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,,3.0,1.0,2.0,1.0,3.0,3.0,6.0,2.0,1.0,2.0,4.0,1.0,2.0,3.0,4.0,3.0,4.0,2.0,2.0,3.0,4.0,4.0,,2.0,3.0,2.0,,2.0,3.0,45.0
380,1.0,175.0,381.0,1.0,7.0,2.0,6.0,1.0,4.0,,1.0,1.0,4.0,2.0,2.0,4.0,1.0,1.0,,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,3.0,2.0,3.0,,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,2.0,1.0,2.0,1.0,3.0,1.0,5.0,1.0,1.0,3.0,3.0,1.0,2.0,3.0,3.0,1.0,4.0,1.0,1.0,4.0,3.0,1.0,,1.0,4.0,2.0,,2.0,3.0,20.0
381,1.0,175.0,382.0,2.0,10.0,4.0,7.0,1.0,1.0,,1.0,3.0,5.0,2.0,2.0,1.0,1.0,1.0,,2.0,3.0,2.0,2.0,2.0,3.0,2.0,2.0,3.0,3.0,4.0,,2.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,,1.0,2.0,4.0,1.0,2.0,2.0,7.0,4.0,1.0,2.0,3.0,1.0,1.0,2.0,3.0,2.0,2.0,1.0,1.0,1.0,2.0,4.0,,2.0,3.0,3.0,,0.0,6.0,77.0
382,1.0,175.0,383.0,1.0,3.0,4.0,1.0,1.0,4.0,,1.0,1.0,5.0,2.0,2.0,4.0,1.0,1.0,,1.0,1.0,3.0,3.0,3.0,1.0,2.0,2.0,3.0,2.0,3.0,,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,3.0,1.0,1.0,2.0,3.0,1.0,5.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,0.0,2.0,2.0,2.0,,5.0,5.0,2.0,,0.0,6.0,50.0
383,1.0,175.0,384.0,3.0,8.0,2.0,8.0,1.0,2.0,,1.0,1.0,4.0,2.0,3.0,1.0,1.0,1.0,,1.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,3.0,,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,3.0,1.0,2.0,1.0,5.0,1.0,1.0,2.0,3.0,1.0,2.0,1.0,3.0,2.0,3.0,2.0,1.0,1.0,3.0,3.0,,1.0,2.0,2.0,,2.0,3.0,18.0
384,1.0,175.0,385.0,3.0,7.0,4.0,1.0,1.0,3.0,,1.0,2.0,5.0,2.0,3.0,2.0,1.0,1.0,,1.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,3.0,,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,,3.0,1.0,2.0,2.0,2.0,1.0,4.0,1.0,2.0,2.0,2.0,1.0,3.0,2.0,3.0,1.0,3.0,2.0,1.0,2.0,3.0,4.0,,1.0,2.0,3.0,,0.0,6.0,2.0
385,1.0,175.0,386.0,1.0,10.0,5.0,4.0,2.0,3.0,,1.0,2.0,1.0,3.0,2.0,2.0,1.0,1.0,,2.0,3.0,2.0,2.0,2.0,1.0,3.0,2.0,3.0,2.0,3.0,,2.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,,3.0,1.0,4.0,1.0,3.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,3.0,3.0,4.0,1.0,4.0,1.0,1.0,4.0,4.0,4.0,,3.0,3.0,2.0,,0.0,5.0,52.0
386,1.0,175.0,387.0,3.0,8.0,2.0,7.0,1.0,1.0,,1.0,1.0,5.0,2.0,2.0,2.0,1.0,1.0,,2.0,2.0,2.0,2.0,2.0,1.0,3.0,2.0,1.0,2.0,3.0,,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,,2.0,1.0,2.0,1.0,3.0,1.0,5.0,1.0,1.0,2.0,3.0,1.0,3.0,2.0,4.0,2.0,3.0,1.0,1.0,2.0,4.0,3.0,,1.0,3.0,2.0,,0.0,5.0,15.0
387,1.0,175.0,388.0,1.0,4.0,4.0,6.0,1.0,2.0,,1.0,2.0,1.0,2.0,3.0,1.0,1.0,2.0,,1.0,2.0,3.0,3.0,3.0,1.0,3.0,1.0,1.0,3.0,4.0,,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,2.0,2.0,2.0,2.0,2.0,2.0,7.0,4.0,1.0,2.0,2.0,1.0,2.0,2.0,3.0,2.0,3.0,2.0,2.0,2.0,3.0,3.0,,1.0,4.0,5.0,,1.0,4.0,53.0
388,1.0,175.0,389.0,2.0,4.0,4.0,4.0,1.0,2.0,,1.0,4.0,4.0,3.0,3.0,4.0,1.0,1.0,,2.0,2.0,2.0,2.0,2.0,1.0,3.0,2.0,2.0,3.0,4.0,,2.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,,4.0,1.0,4.0,1.0,2.0,1.0,1.0,3.0,2.0,3.0,2.0,2.0,3.0,4.0,4.0,3.0,4.0,2.0,2.0,3.0,4.0,4.0,,2.0,4.0,3.0,,0.0,5.0,18.0
389,1.0,175.0,390.0,3.0,11.0,3.0,7.0,1.0,4.0,,1.0,2.0,5.0,4.0,3.0,1.0,1.0,2.0,,4.0,3.0,3.0,3.0,3.0,1.0,3.0,0.0,0.0,0.0,0.0,,2.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,,3.0,1.0,3.0,1.0,1.0,1.0,3.0,2.0,1.0,3.0,3.0,2.0,2.0,2.0,4.0,1.0,3.0,1.0,2.0,1.0,4.0,4.0,,2.0,4.0,2.0,,0.0,5.0,19.0
390,1.0,175.0,391.0,1.0,10.0,2.0,7.0,1.0,3.0,,1.0,3.0,2.0,2.0,1.0,2.0,1.0,2.0,,2.0,3.0,2.0,2.0,2.0,3.0,3.0,2.0,3.0,2.0,4.0,,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,3.0,1.0,3.0,1.0,3.0,1.0,2.0,2.0,3.0,3.0,3.0,2.0,3.0,3.0,3.0,1.0,1.0,1.0,2.0,2.0,4.0,4.0,,5.0,3.0,3.0,,2.0,2.0,42.0
391,1.0,175.0,392.0,3.0,10.0,5.0,1.0,2.0,2.0,,1.0,3.0,2.0,2.0,1.0,3.0,1.0,1.0,,2.0,3.0,2.0,2.0,2.0,1.0,3.0,2.0,3.0,3.0,3.0,,2.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,,3.0,2.0,5.0,1.0,4.0,1.0,3.0,1.0,1.0,1.0,2.0,1.0,3.0,2.0,4.0,4.0,4.0,2.0,3.0,4.0,2.0,3.0,,2.0,3.0,2.0,,2.0,3.0,1.0
392,1.0,175.0,393.0,1.0,10.0,3.0,6.0,1.0,4.0,,1.0,1.0,2.0,2.0,1.0,4.0,2.0,1.0,,2.0,1.0,2.0,2.0,2.0,1.0,3.0,1.0,3.0,2.0,4.0,,2.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,,2.0,1.0,2.0,2.0,3.0,1.0,3.0,1.0,1.0,3.0,3.0,1.0,2.0,2.0,4.0,1.0,3.0,1.0,1.0,3.0,3.0,2.0,,1.0,2.0,1.0,,2.0,3.0,55.0
393,1.0,175.0,394.0,2.0,3.0,5.0,6.0,1.0,1.0,,1.0,4.0,4.0,2.0,1.0,1.0,1.0,1.0,,2.0,3.0,2.0,3.0,3.0,3.0,3.0,2.0,3.0,2.0,3.0,,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,,2.0,1.0,1.0,2.0,3.0,2.0,7.0,4.0,2.0,2.0,4.0,2.0,3.0,3.0,4.0,3.0,4.0,4.0,3.0,3.0,4.0,4.0,,1.0,3.0,2.0,,0.0,6.0,11.0
394,1.0,175.0,395.0,2.0,10.0,4.0,4.0,2.0,3.0,,1.0,2.0,3.0,4.0,4.0,2.0,1.0,1.0,,2.0,2.0,2.0,3.0,3.0,1.0,3.0,1.0,1.0,2.0,3.0,,2.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,,2.0,1.0,2.0,1.0,2.0,3.0,0.0,0.0,1.0,3.0,3.0,1.0,3.0,3.0,4.0,1.0,3.0,1.0,1.0,1.0,3.0,4.0,,1.0,2.0,2.0,,0.0,8.0,41.0
395,1.0,175.0,396.0,2.0,11.0,3.0,7.0,1.0,3.0,,1.0,2.0,3.0,2.0,1.0,4.0,1.0,1.0,,2.0,3.0,2.0,2.0,2.0,1.0,3.0,1.0,3.0,2.0,3.0,,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,3.0,1.0,3.0,2.0,5.0,2.0,7.0,4.0,3.0,3.0,3.0,2.0,3.0,3.0,4.0,2.0,3.0,2.0,2.0,3.0,4.0,4.0,,2.0,3.0,2.0,,1.0,4.0,41.0
396,1.0,175.0,397.0,2.0,5.0,4.0,6.0,1.0,2.0,,1.0,3.0,5.0,3.0,1.0,2.0,1.0,1.0,,2.0,1.0,2.0,2.0,2.0,1.0,3.0,2.0,1.0,2.0,3.0,,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,2.0,1.0,2.0,1.0,3.0,1.0,4.0,1.0,2.0,2.0,4.0,2.0,2.0,3.0,4.0,3.0,4.0,1.0,2.0,2.0,4.0,4.0,,2.0,2.0,1.0,,0.0,5.0,22.0
397,1.0,175.0,398.0,1.0,3.0,4.0,5.0,1.0,1.0,,1.0,3.0,3.0,3.0,1.0,1.0,1.0,1.0,,1.0,1.0,2.0,2.0,2.0,1.0,3.0,2.0,2.0,2.0,3.0,,2.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,,3.0,2.0,1.0,2.0,5.0,2.0,7.0,4.0,2.0,2.0,4.0,2.0,2.0,3.0,4.0,2.0,4.0,2.0,3.0,3.0,3.0,3.0,,2.0,2.0,1.0,,0.0,6.0,10.0
398,1.0,175.0,399.0,1.0,9.0,2.0,6.0,1.0,3.0,,1.0,2.0,4.0,1.0,1.0,1.0,1.0,1.0,,2.0,2.0,2.0,3.0,3.0,1.0,3.0,2.0,2.0,2.0,4.0,,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,2.0,1.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,3.0,1.0,2.0,2.0,3.0,2.0,4.0,1.0,0.0,1.0,4.0,2.0,,1.0,2.0,2.0,,0.0,6.0,6.0
399,1.0,175.0,400.0,2.0,8.0,3.0,7.0,1.0,2.0,,1.0,3.0,4.0,4.0,1.0,1.0,1.0,1.0,,2.0,3.0,2.0,2.0,2.0,1.0,3.0,2.0,1.0,3.0,3.0,,2.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,,3.0,1.0,2.0,0.0,3.0,2.0,7.0,4.0,2.0,3.0,3.0,2.0,3.0,4.0,4.0,2.0,2.0,0.0,2.0,1.0,4.0,4.0,,1.0,1.0,2.0,,0.0,6.0,72.0
400,1.0,175.0,401.0,2.0,3.0,5.0,1.0,1.0,2.0,,1.0,3.0,1.0,4.0,1.0,3.0,2.0,2.0,,2.0,1.0,2.0,3.0,3.0,1.0,1.0,5.0,2.0,5.0,6.0,,4.0,1.0,1.0,3.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,,5.0,0.0,5.0,0.0,4.0,2.0,7.0,4.0,2.0,2.0,3.0,1.0,3.0,3.0,4.0,2.0,2.0,2.0,1.0,4.0,4.0,4.0,,5.0,1.0,1.0,,0.0,8.0,7.0
401,1.0,175.0,402.0,3.0,9.0,5.0,1.0,1.0,3.0,,1.0,4.0,5.0,2.0,1.0,2.0,1.0,1.0,,2.0,3.0,2.0,2.0,2.0,1.0,1.0,5.0,1.0,5.0,6.0,,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,5.0,0.0,5.0,0.0,4.0,2.0,7.0,4.0,2.0,3.0,2.0,1.0,1.0,4.0,4.0,3.0,3.0,2.0,1.0,4.0,3.0,3.0,,5.0,3.0,1.0,,0.0,8.0,33.0
402,1.0,175.0,403.0,4.0,8.0,4.0,5.0,2.0,4.0,,1.0,2.0,5.0,2.0,1.0,1.0,1.0,1.0,,4.0,3.0,2.0,2.0,2.0,1.0,1.0,5.0,3.0,5.0,6.0,,4.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,,5.0,0.0,5.0,0.0,4.0,2.0,7.0,4.0,2.0,2.0,2.0,2.0,1.0,3.0,3.0,2.0,3.0,3.0,2.0,1.0,4.0,2.0,,2.0,3.0,2.0,,0.0,8.0,50.0
403,1.0,175.0,404.0,3.0,4.0,1.0,1.0,1.0,3.0,,1.0,3.0,5.0,4.0,1.0,1.0,1.0,1.0,,2.0,3.0,2.0,2.0,2.0,2.0,1.0,5.0,1.0,5.0,6.0,,4.0,1.0,1.0,2.0,1.0,3.0,3.0,1.0,1.0,1.0,1.0,,5.0,0.0,5.0,0.0,4.0,2.0,7.0,4.0,1.0,3.0,3.0,1.0,3.0,4.0,1.0,1.0,1.0,1.0,1.0,2.0,4.0,4.0,,2.0,1.0,1.0,,0.0,8.0,82.0
404,1.0,175.0,405.0,1.0,9.0,3.0,1.0,2.0,4.0,,1.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,,2.0,2.0,2.0,2.0,2.0,1.0,1.0,5.0,3.0,5.0,6.0,,4.0,1.0,1.0,1.0,1.0,2.0,0.0,1.0,1.0,1.0,1.0,,5.0,0.0,5.0,1.0,4.0,2.0,7.0,4.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,,1.0,2.0,2.0,,0.0,8.0,89.0
405,1.0,175.0,406.0,4.0,11.0,3.0,7.0,1.0,2.0,,1.0,1.0,4.0,0.0,1.0,2.0,1.0,1.0,,1.0,2.0,2.0,2.0,2.0,3.0,3.0,2.0,3.0,3.0,3.0,,2.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,3.0,2.0,2.0,1.0,3.0,1.0,2.0,0.0,2.0,2.0,3.0,3.0,4.0,2.0,2.0,2.0,2.0,3.0,1.0,4.0,,2.0,3.0,4.0,,0.0,6.0,74.0
406,1.0,175.0,407.0,5.0,11.0,3.0,4.0,2.0,3.0,,1.0,1.0,5.0,4.0,1.0,1.0,1.0,1.0,,2.0,4.0,2.0,2.0,2.0,1.0,3.0,4.0,1.0,3.0,3.0,,2.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,,3.0,1.0,3.0,2.0,3.0,2.0,7.0,4.0,1.0,3.0,1.0,1.0,3.0,3.0,2.0,1.0,2.0,1.0,1.0,1.0,4.0,3.0,,1.0,2.0,2.0,,0.0,8.0,6.0
407,1.0,175.0,408.0,1.0,10.0,3.0,6.0,1.0,1.0,,1.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,,2.0,1.0,2.0,2.0,2.0,1.0,4.0,2.0,2.0,3.0,4.0,,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,3.0,2.0,5.0,2.0,4.0,1.0,4.0,2.0,1.0,2.0,3.0,0.0,0.0,0.0,4.0,1.0,0.0,1.0,1.0,2.0,4.0,4.0,,1.0,4.0,3.0,,0.0,7.0,81.0
408,1.0,175.0,409.0,1.0,4.0,3.0,4.0,1.0,3.0,,1.0,3.0,4.0,2.0,2.0,2.0,1.0,1.0,,2.0,3.0,3.0,3.0,3.0,1.0,4.0,2.0,3.0,1.0,5.0,,2.0,1.0,1.0,1.0,1.0,3.0,3.0,3.0,3.0,1.0,3.0,,3.0,1.0,4.0,1.0,2.0,2.0,7.0,4.0,1.0,3.0,4.0,3.0,4.0,3.0,4.0,4.0,4.0,3.0,2.0,3.0,4.0,4.0,,3.0,4.0,2.0,,0.0,7.0,68.0
409,1.0,175.0,410.0,1.0,5.0,3.0,2.0,1.0,2.0,,1.0,2.0,4.0,3.0,1.0,1.0,1.0,1.0,,2.0,1.0,2.0,2.0,2.0,1.0,4.0,2.0,3.0,2.0,4.0,,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,4.0,1.0,2.0,1.0,1.0,1.0,3.0,2.0,1.0,3.0,1.0,1.0,2.0,3.0,4.0,1.0,3.0,1.0,1.0,1.0,4.0,3.0,,2.0,5.0,2.0,,2.0,2.0,62.0
410,1.0,175.0,411.0,1.0,11.0,1.0,2.0,2.0,3.0,,1.0,2.0,4.0,1.0,1.0,1.0,1.0,1.0,,2.0,5.0,3.0,2.0,2.0,2.0,4.0,4.0,1.0,1.0,1.0,,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,5.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,,2.0,3.0,12.0
411,1.0,175.0,412.0,4.0,9.0,4.0,5.0,1.0,4.0,,1.0,3.0,5.0,2.0,4.0,2.0,2.0,1.0,,2.0,1.0,3.0,3.0,3.0,1.0,4.0,2.0,3.0,3.0,5.0,,2.0,2.0,2.0,2.0,1.0,3.0,3.0,1.0,2.0,1.0,1.0,,1.0,1.0,4.0,2.0,3.0,2.0,7.0,4.0,1.0,3.0,3.0,1.0,4.0,2.0,3.0,2.0,4.0,4.0,4.0,2.0,4.0,4.0,,2.0,4.0,3.0,,2.0,3.0,54.0
412,1.0,175.0,413.0,2.0,9.0,3.0,8.0,1.0,3.0,,1.0,3.0,2.0,2.0,4.0,2.0,1.0,1.0,,1.0,3.0,2.0,3.0,2.0,3.0,4.0,1.0,3.0,3.0,5.0,,2.0,1.0,1.0,2.0,1.0,3.0,2.0,1.0,1.0,1.0,1.0,,2.0,1.0,4.0,2.0,3.0,1.0,2.0,2.0,1.0,3.0,4.0,2.0,4.0,3.0,0.0,2.0,2.0,1.0,3.0,4.0,3.0,3.0,,2.0,3.0,3.0,,2.0,3.0,10.0
413,1.0,175.0,414.0,1.0,3.0,3.0,1.0,1.0,4.0,,1.0,2.0,4.0,1.0,4.0,2.0,2.0,2.0,,1.0,1.0,2.0,3.0,3.0,3.0,4.0,5.0,2.0,5.0,6.0,,2.0,1.0,2.0,1.0,3.0,3.0,3.0,2.0,2.0,1.0,1.0,,5.0,2.0,5.0,2.0,4.0,2.0,7.0,4.0,2.0,2.0,0.0,1.0,1.0,1.0,4.0,2.0,2.0,1.0,1.0,2.0,4.0,4.0,,2.0,4.0,1.0,,0.0,8.0,59.0
414,1.0,175.0,415.0,1.0,9.0,4.0,6.0,1.0,3.0,,1.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,,2.0,2.0,2.0,3.0,2.0,1.0,4.0,4.0,3.0,2.0,4.0,,2.0,1.0,1.0,1.0,1.0,2.0,0.0,1.0,1.0,1.0,1.0,,2.0,2.0,3.0,1.0,2.0,2.0,7.0,4.0,1.0,3.0,3.0,1.0,3.0,1.0,3.0,1.0,3.0,1.0,1.0,1.0,4.0,3.0,,2.0,3.0,5.0,,1.0,4.0,13.0
415,1.0,175.0,416.0,2.0,3.0,4.0,2.0,1.0,1.0,,1.0,3.0,1.0,4.0,1.0,2.0,2.0,1.0,,1.0,1.0,2.0,2.0,2.0,1.0,4.0,1.0,2.0,2.0,4.0,,2.0,1.0,2.0,2.0,1.0,3.0,3.0,0.0,2.0,2.0,1.0,,4.0,1.0,3.0,0.0,2.0,1.0,3.0,2.0,2.0,3.0,3.0,1.0,4.0,3.0,4.0,2.0,2.0,1.0,1.0,2.0,4.0,3.0,,2.0,3.0,1.0,,1.0,4.0,17.0
416,1.0,175.0,417.0,3.0,5.0,4.0,7.0,1.0,2.0,,1.0,1.0,5.0,4.0,1.0,1.0,1.0,1.0,,2.0,5.0,2.0,2.0,2.0,1.0,4.0,2.0,3.0,2.0,5.0,,2.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,,0.0,1.0,3.0,1.0,3.0,1.0,3.0,1.0,1.0,3.0,4.0,1.0,4.0,4.0,4.0,1.0,2.0,2.0,1.0,2.0,4.0,4.0,,2.0,2.0,2.0,,0.0,5.0,16.0
417,1.0,175.0,418.0,2.0,10.0,3.0,7.0,2.0,1.0,,1.0,3.0,3.0,4.0,1.0,1.0,1.0,1.0,,2.0,1.0,3.0,3.0,3.0,1.0,4.0,2.0,1.0,3.0,3.0,,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,2.0,2.0,2.0,1.0,3.0,2.0,1.0,3.0,3.0,1.0,2.0,3.0,4.0,2.0,4.0,3.0,2.0,1.0,4.0,4.0,,2.0,3.0,2.0,,0.0,7.0,37.0
418,1.0,175.0,419.0,4.0,10.0,3.0,9.0,1.0,2.0,,1.0,2.0,5.0,2.0,1.0,1.0,2.0,1.0,,2.0,4.0,3.0,3.0,3.0,1.0,4.0,1.0,3.0,2.0,4.0,,2.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,,2.0,0.0,4.0,1.0,3.0,3.0,1.0,2.0,1.0,3.0,2.0,1.0,2.0,2.0,4.0,1.0,4.0,1.0,1.0,1.0,4.0,3.0,,2.0,3.0,2.0,,0.0,7.0,14.0
419,1.0,175.0,420.0,2.0,9.0,3.0,7.0,1.0,1.0,,1.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,,2.0,2.0,2.0,2.0,2.0,3.0,4.0,2.0,2.0,1.0,1.0,,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,4.0,1.0,4.0,2.0,3.0,2.0,7.0,4.0,1.0,1.0,4.0,1.0,2.0,1.0,3.0,1.0,4.0,1.0,1.0,1.0,2.0,3.0,,1.0,2.0,3.0,,0.0,6.0,61.0
420,1.0,175.0,421.0,3.0,8.0,4.0,9.0,1.0,2.0,,1.0,5.0,5.0,3.0,3.0,4.0,2.0,1.0,,1.0,4.0,2.0,2.0,2.0,1.0,5.0,1.0,3.0,3.0,5.0,,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,4.0,2.0,5.0,1.0,4.0,1.0,1.0,2.0,1.0,3.0,4.0,1.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,,4.0,4.0,4.0,,2.0,1.0,45.0
421,1.0,175.0,422.0,2.0,10.0,2.0,6.0,2.0,4.0,,0.0,0.0,4.0,2.0,3.0,2.0,0.0,0.0,,0.0,0.0,2.0,2.0,2.0,1.0,5.0,0.0,0.0,0.0,0.0,,2.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,0.0,0.0,0.0,0.0,0.0,2.0,7.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,5.0,2.0,3.0,,0.0,5.0,58.0
