,CARD,DECK,BALLOT,S210.Q1,S210.Q2,S210.Q3,S210.Q4,S210.Q5,S210.Q6,S210.Q7,S210.Q8,S210.Q9,S210.Q10,S210.Q11,S210.Q12,S210.Q13,S210.Q14,S210.Q15,S210.Q16,S210.Q17,S210.Q18,S210.Q19,S210.Q20,S210.Q21,S210.Q22,S210.Q23,S210.Q24,S210.Q25,S210.Q27,S210.Q28,S210.Q29,S210.Q30,S210.Q31,S210.Q32,S210.Q33,S210.Q34,S210.Q35,S210.Q36,S210.Q37,S210.Q38,S210.Q39,S210.Q40,S210.Q41,S210.Q42,S210.Q44,S210.Q45,S210.Q46,S210.Q47,S210.Q48,S210.Q49,S210.Q50.n,S210.Q51,S210.Q52,S210.Q53.1,S210.Q53.2,S210.Q53.3,S210.Q53.4,S210.Q53.5,S210.Q53.6,S210.Q53.7,S210.Q53.8,S210.Q53.9,S210.Q53.10,S210.Q53.11,S210.Q53.12,S210.Q53.13,S210.Q53.14,S210.V54,S210.V55,S210.V56,S210.V57
253,1.0,210.0,254.0,2.0,7.0,4.0,5.0,4.0,1.0,3.0,5.0,1.0,5.0,7.0,7.0,3.0,2.0,1.0,3.0,1.0,0.0,1.0,3.0,3.0,4.0,2.0,5.0,1.0,1.0,3.0,3.0,3.0,2.0,4.0,0.0,2.0,3.0,2.0,2.0,2.0,1.0,1.0,3.0,1.0,1.0,4.0,4.0,1.0,2.0,5.0,,4.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,6.0,1.0,0.0
254,1.0,210.0,255.0,3.0,8.0,4.0,6.0,3.0,1.0,3.0,5.0,1.0,5.0,7.0,7.0,3.0,1.0,1.0,0.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,4.0,4.0,4.0,1.0,3.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,,4.0,0.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,6.0,1.0,1.0
255,1.0,210.0,256.0,1.0,4.0,1.0,5.0,2.0,1.0,3.0,5.0,2.0,6.0,6.0,6.0,3.0,5.0,3.0,3.0,3.0,1.0,4.0,2.0,2.0,3.0,2.0,3.0,3.0,1.0,3.0,3.0,4.0,4.0,1.0,2.0,4.0,1.0,1.0,1.0,4.0,5.0,4.0,2.0,3.0,1.0,3.0,1.0,1.0,1.0,5.0,,4.0,8.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,6.0,1.0,2.0
256,1.0,210.0,257.0,1.0,5.0,3.0,5.0,3.0,1.0,3.0,5.0,1.0,5.0,7.0,7.0,3.0,3.0,1.0,3.0,1.0,5.0,3.0,2.0,1.0,2.0,1.0,4.0,4.0,4.0,6.0,6.0,5.0,5.0,7.0,2.0,4.0,4.0,5.0,4.0,4.0,3.0,3.0,1.0,4.0,5.0,2.0,3.0,1.0,1.0,5.0,,4.0,3.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,6.0,1.0,3.0
257,1.0,210.0,258.0,3.0,6.0,4.0,6.0,2.0,1.0,3.0,5.0,1.0,5.0,8.0,6.0,3.0,5.0,3.0,3.0,2.0,4.0,1.0,2.0,2.0,2.0,4.0,4.0,4.0,1.0,6.0,6.0,5.0,5.0,7.0,0.0,4.0,3.0,5.0,4.0,4.0,5.0,4.0,3.0,4.0,5.0,4.0,2.0,1.0,3.0,5.0,,4.0,3.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,2.0,6.0,1.0,4.0
258,1.0,210.0,259.0,4.0,8.0,3.0,3.0,4.0,1.0,3.0,5.0,1.0,6.0,7.0,7.0,3.0,4.0,3.0,1.0,2.0,5.0,4.0,3.0,2.0,2.0,2.0,4.0,4.0,4.0,5.0,6.0,5.0,5.0,7.0,2.0,4.0,3.0,5.0,1.0,3.0,4.0,3.0,1.0,3.0,2.0,0.0,0.0,2.0,4.0,5.0,,4.0,3.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,6.0,1.0,5.0
259,1.0,210.0,260.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,6.0,1.0,6.0
260,1.0,210.0,261.0,3.0,2.0,6.0,7.0,3.0,1.0,3.0,5.0,2.0,7.0,7.0,7.0,3.0,4.0,4.0,3.0,1.0,4.0,2.0,3.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,4.0,4.0,4.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,5.0,,4.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,6.0,1.0,7.0
261,1.0,210.0,262.0,3.0,5.0,4.0,6.0,5.0,2.0,1.0,2.0,1.0,6.0,7.0,7.0,3.0,5.0,4.0,3.0,1.0,4.0,3.0,2.0,2.0,3.0,2.0,2.0,4.0,5.0,4.0,4.0,2.0,1.0,4.0,1.0,2.0,2.0,1.0,1.0,3.0,1.0,1.0,2.0,2.0,1.0,3.0,2.0,1.0,1.0,5.0,,4.0,8.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,6.0,1.0,8.0
262,1.0,210.0,263.0,4.0,8.0,5.0,2.0,5.0,1.0,3.0,5.0,2.0,6.0,7.0,7.0,3.0,5.0,3.0,3.0,1.0,4.0,3.0,2.0,2.0,3.0,1.0,1.0,4.0,1.0,5.0,5.0,2.0,4.0,5.0,1.0,1.0,1.0,4.0,2.0,3.0,1.0,1.0,2.0,2.0,3.0,2.0,2.0,2.0,4.0,5.0,,4.0,8.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,6.0,1.0,9.0
263,1.0,210.0,264.0,1.0,9.0,5.0,2.0,5.0,1.0,3.0,5.0,1.0,6.0,7.0,7.0,3.0,5.0,2.0,3.0,1.0,4.0,2.0,3.0,1.0,3.0,2.0,2.0,2.0,6.0,2.0,1.0,1.0,5.0,1.0,2.0,4.0,4.0,5.0,2.0,4.0,1.0,4.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,5.0,,4.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,6.0,1.0,10.0
264,1.0,210.0,265.0,4.0,9.0,8.0,5.0,5.0,1.0,3.0,5.0,1.0,5.0,7.0,7.0,3.0,2.0,3.0,3.0,1.0,5.0,3.0,1.0,2.0,3.0,1.0,2.0,2.0,1.0,4.0,2.0,1.0,1.0,4.0,1.0,2.0,2.0,2.0,3.0,3.0,1.0,3.0,3.0,1.0,2.0,1.0,4.0,1.0,2.0,5.0,,4.0,0.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,6.0,1.0,11.0
265,1.0,210.0,266.0,2.0,4.0,5.0,7.0,2.0,1.0,3.0,5.0,2.0,7.0,7.0,0.0,3.0,3.0,0.0,1.0,1.0,5.0,4.0,2.0,1.0,2.0,2.0,3.0,2.0,3.0,1.0,4.0,3.0,4.0,1.0,1.0,3.0,1.0,2.0,2.0,3.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,5.0,,4.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,6.0,1.0,12.0
266,1.0,210.0,267.0,7.0,0.0,4.0,6.0,4.0,2.0,2.0,0.0,2.0,7.0,7.0,7.0,3.0,3.0,1.0,3.0,1.0,2.0,1.0,1.0,1.0,1.0,4.0,1.0,2.0,1.0,4.0,4.0,4.0,4.0,1.0,1.0,3.0,3.0,1.0,2.0,1.0,1.0,3.0,1.0,1.0,2.0,1.0,1.0,2.0,4.0,5.0,,4.0,4.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,2.0,6.0,1.0,13.0
267,1.0,210.0,268.0,3.0,6.0,7.0,5.0,5.0,1.0,3.0,5.0,1.0,5.0,7.0,6.0,3.0,4.0,3.0,1.0,2.0,5.0,3.0,3.0,2.0,2.0,2.0,1.0,4.0,2.0,4.0,1.0,1.0,5.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,3.0,2.0,1.0,1.0,1.0,1.0,5.0,,4.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,2.0,6.0,1.0,14.0
268,1.0,210.0,269.0,4.0,6.0,4.0,6.0,3.0,1.0,3.0,5.0,2.0,7.0,7.0,7.0,3.0,5.0,3.0,2.0,1.0,4.0,3.0,2.0,2.0,3.0,3.0,4.0,4.0,1.0,4.0,5.0,3.0,4.0,4.0,1.0,3.0,1.0,3.0,2.0,3.0,2.0,3.0,1.0,3.0,3.0,1.0,1.0,1.0,2.0,5.0,,4.0,3.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,2.0,6.0,1.0,15.0
269,1.0,210.0,270.0,3.0,5.0,2.0,6.0,3.0,1.0,3.0,5.0,2.0,7.0,7.0,7.0,3.0,2.0,2.0,3.0,1.0,4.0,2.0,1.0,2.0,2.0,1.0,4.0,3.0,1.0,5.0,4.0,4.0,0.0,7.0,1.0,1.0,2.0,1.0,2.0,4.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,2.0,4.0,5.0,,4.0,3.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,6.0,1.0,16.0
270,1.0,210.0,271.0,3.0,9.0,4.0,3.0,4.0,2.0,2.0,4.0,1.0,4.0,3.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,2.0,1.0,0.0,4.0,4.0,4.0,4.0,7.0,1.0,4.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,5.0,,4.0,3.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,6.0,1.0,17.0
271,1.0,210.0,272.0,2.0,7.0,6.0,6.0,4.0,2.0,1.0,4.0,1.0,5.0,7.0,7.0,3.0,2.0,1.0,3.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,3.0,4.0,4.0,4.0,3.0,4.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,5.0,,4.0,3.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,6.0,1.0,18.0
272,1.0,210.0,273.0,3.0,7.0,5.0,5.0,4.0,2.0,2.0,4.0,1.0,5.0,7.0,7.0,3.0,1.0,2.0,3.0,2.0,2.0,2.0,3.0,2.0,3.0,3.0,2.0,3.0,2.0,4.0,4.0,4.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,5.0,,4.0,6.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,6.0,1.0,19.0
273,1.0,210.0,274.0,4.0,4.0,5.0,6.0,4.0,1.0,3.0,5.0,2.0,7.0,7.0,7.0,3.0,5.0,1.0,3.0,1.0,4.0,2.0,3.0,2.0,3.0,2.0,2.0,2.0,1.0,5.0,1.0,4.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,3.0,2.0,1.0,1.0,1.0,2.0,5.0,,4.0,3.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,6.0,1.0,20.0
274,1.0,210.0,275.0,3.0,6.0,3.0,6.0,3.0,1.0,3.0,5.0,2.0,7.0,7.0,7.0,3.0,5.0,4.0,2.0,1.0,5.0,4.0,3.0,2.0,3.0,2.0,2.0,5.0,2.0,6.0,1.0,5.0,5.0,1.0,2.0,4.0,2.0,3.0,2.0,3.0,1.0,1.0,2.0,1.0,3.0,1.0,1.0,1.0,2.0,5.0,,4.0,3.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,6.0,1.0,21.0
275,1.0,210.0,276.0,1.0,6.0,2.0,5.0,3.0,2.0,1.0,4.0,1.0,5.0,7.0,7.0,3.0,3.0,1.0,2.0,1.0,3.0,3.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,4.0,4.0,4.0,4.0,1.0,1.0,2.0,2.0,3.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,3.0,3.0,1.0,1.0,5.0,,4.0,3.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,6.0,1.0,22.0
276,1.0,210.0,277.0,1.0,8.0,5.0,2.0,5.0,1.0,3.0,5.0,1.0,6.0,7.0,7.0,3.0,4.0,1.0,3.0,1.0,4.0,4.0,2.0,1.0,1.0,3.0,1.0,1.0,4.0,6.0,6.0,1.0,5.0,1.0,1.0,3.0,1.0,3.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,5.0,,4.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,6.0,1.0,23.0
277,1.0,210.0,278.0,3.0,9.0,5.0,5.0,5.0,1.0,3.0,5.0,1.0,5.0,7.0,7.0,3.0,4.0,3.0,3.0,1.0,5.0,0.0,2.0,1.0,3.0,3.0,2.0,2.0,1.0,4.0,4.0,1.0,4.0,2.0,1.0,3.0,3.0,3.0,2.0,2.0,1.0,3.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,5.0,,4.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,6.0,1.0,24.0
278,1.0,210.0,279.0,0.0,8.0,5.0,0.0,3.0,2.0,1.0,2.0,0.0,7.0,7.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,6.0,1.0,25.0
279,1.0,210.0,280.0,3.0,9.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,6.0,1.0,26.0
280,1.0,210.0,281.0,4.0,10.0,3.0,5.0,4.0,1.0,3.0,5.0,1.0,5.0,6.0,5.0,3.0,2.0,1.0,2.0,1.0,3.0,3.0,2.0,2.0,3.0,1.0,2.0,2.0,1.0,4.0,4.0,4.0,4.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,5.0,,4.0,6.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,6.0,1.0,27.0
281,1.0,210.0,282.0,7.0,9.0,3.0,5.0,5.0,2.0,2.0,1.0,2.0,7.0,7.0,7.0,3.0,2.0,1.0,3.0,1.0,2.0,2.0,2.0,1.0,3.0,2.0,2.0,2.0,1.0,6.0,6.0,5.0,5.0,7.0,0.0,4.0,4.0,5.0,2.0,4.0,1.0,2.0,2.0,1.0,5.0,4.0,1.0,1.0,1.0,5.0,,4.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,6.0,1.0,28.0
282,1.0,210.0,283.0,1.0,5.0,5.0,2.0,2.0,1.0,3.0,5.0,1.0,5.0,7.0,7.0,3.0,4.0,3.0,1.0,1.0,4.0,3.0,2.0,3.0,2.0,2.0,2.0,2.0,1.0,6.0,6.0,4.0,4.0,7.0,1.0,2.0,4.0,5.0,4.0,3.0,1.0,3.0,2.0,3.0,3.0,2.0,2.0,1.0,2.0,5.0,,4.0,2.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,6.0,1.0,29.0
283,1.0,210.0,284.0,3.0,8.0,8.0,5.0,4.0,1.0,3.0,5.0,1.0,5.0,6.0,6.0,3.0,2.0,3.0,2.0,1.0,4.0,2.0,1.0,1.0,3.0,2.0,2.0,3.0,2.0,2.0,4.0,1.0,3.0,2.0,1.0,3.0,1.0,3.0,2.0,2.0,1.0,1.0,2.0,4.0,1.0,0.0,2.0,1.0,2.0,5.0,,4.0,3.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,2.0,6.0,1.0,30.0
284,1.0,210.0,285.0,3.0,10.0,8.0,5.0,5.0,2.0,1.0,4.0,1.0,5.0,7.0,7.0,3.0,2.0,1.0,3.0,2.0,4.0,4.0,3.0,2.0,2.0,1.0,3.0,2.0,1.0,4.0,4.0,4.0,4.0,2.0,1.0,2.0,2.0,1.0,3.0,2.0,2.0,3.0,1.0,3.0,2.0,1.0,1.0,1.0,1.0,5.0,,4.0,3.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,6.0,1.0,31.0
285,1.0,210.0,286.0,6.0,8.0,7.0,2.0,5.0,2.0,2.0,4.0,1.0,6.0,7.0,7.0,3.0,2.0,2.0,3.0,1.0,0.0,3.0,3.0,2.0,0.0,2.0,1.0,0.0,2.0,4.0,1.0,4.0,4.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,3.0,1.0,3.0,4.0,4.0,1.0,1.0,5.0,,4.0,3.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,6.0,1.0,32.0
286,1.0,210.0,287.0,3.0,6.0,6.0,6.0,2.0,1.0,3.0,5.0,1.0,5.0,7.0,7.0,3.0,4.0,2.0,1.0,1.0,5.0,3.0,2.0,2.0,2.0,1.0,2.0,3.0,1.0,4.0,1.0,4.0,3.0,2.0,1.0,1.0,2.0,2.0,3.0,3.0,2.0,1.0,1.0,2.0,2.0,3.0,3.0,1.0,1.0,5.0,,4.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,6.0,1.0,33.0
287,1.0,210.0,288.0,3.0,8.0,7.0,5.0,3.0,1.0,3.0,5.0,1.0,5.0,7.0,7.0,3.0,3.0,3.0,1.0,3.0,4.0,4.0,3.0,2.0,2.0,1.0,4.0,4.0,3.0,6.0,6.0,4.0,4.0,1.0,2.0,2.0,2.0,5.0,2.0,2.0,1.0,2.0,3.0,2.0,3.0,4.0,4.0,2.0,4.0,5.0,,4.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,6.0,1.0,34.0
288,1.0,210.0,289.0,3.0,8.0,5.0,3.0,5.0,2.0,1.0,1.0,1.0,5.0,7.0,7.0,3.0,1.0,3.0,3.0,1.0,5.0,4.0,3.0,2.0,3.0,1.0,5.0,4.0,1.0,4.0,4.0,4.0,4.0,2.0,2.0,4.0,1.0,1.0,4.0,2.0,1.0,4.0,2.0,2.0,2.0,3.0,3.0,1.0,3.0,5.0,,4.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,6.0,1.0,35.0
289,1.0,210.0,290.0,5.0,8.0,8.0,5.0,5.0,2.0,0.0,4.0,1.0,5.0,7.0,6.0,3.0,4.0,3.0,1.0,2.0,5.0,4.0,1.0,2.0,2.0,2.0,4.0,4.0,1.0,4.0,3.0,4.0,4.0,3.0,1.0,2.0,2.0,3.0,1.0,2.0,4.0,3.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,5.0,,4.0,4.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,6.0,1.0,36.0
290,1.0,210.0,291.0,4.0,9.0,8.0,5.0,5.0,1.0,3.0,5.0,1.0,5.0,7.0,7.0,3.0,3.0,2.0,3.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,3.0,2.0,1.0,4.0,4.0,1.0,2.0,7.0,1.0,2.0,2.0,2.0,3.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,5.0,,4.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,6.0,1.0,37.0
291,1.0,210.0,292.0,2.0,7.0,5.0,2.0,5.0,1.0,3.0,5.0,1.0,5.0,5.0,5.0,3.0,2.0,4.0,3.0,1.0,0.0,0.0,3.0,3.0,3.0,2.0,5.0,2.0,1.0,6.0,6.0,5.0,3.0,1.0,1.0,4.0,1.0,5.0,4.0,2.0,1.0,1.0,3.0,2.0,2.0,4.0,4.0,1.0,3.0,5.0,,4.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,6.0,1.0,38.0
292,1.0,210.0,293.0,3.0,9.0,3.0,6.0,2.0,3.0,3.0,4.0,1.0,5.0,7.0,6.0,3.0,2.0,2.0,3.0,1.0,1.0,1.0,2.0,1.0,3.0,3.0,2.0,2.0,1.0,6.0,3.0,5.0,5.0,7.0,1.0,4.0,2.0,5.0,4.0,2.0,5.0,1.0,2.0,2.0,2.0,1.0,4.0,1.0,2.0,5.0,,4.0,3.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,6.0,1.0,39.0
293,1.0,210.0,294.0,3.0,10.0,0.0,0.0,2.0,2.0,1.0,3.0,1.0,5.0,7.0,7.0,3.0,2.0,1.0,3.0,1.0,3.0,1.0,1.0,2.0,1.0,2.0,5.0,5.0,1.0,6.0,6.0,5.0,1.0,7.0,1.0,2.0,2.0,5.0,1.0,4.0,1.0,1.0,2.0,1.0,5.0,2.0,2.0,1.0,3.0,5.0,,4.0,3.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,6.0,1.0,40.0
294,1.0,210.0,295.0,1.0,8.0,7.0,5.0,4.0,1.0,3.0,5.0,1.0,5.0,7.0,7.0,3.0,4.0,4.0,3.0,3.0,5.0,4.0,2.0,1.0,2.0,2.0,5.0,4.0,1.0,4.0,4.0,4.0,3.0,1.0,1.0,2.0,3.0,2.0,3.0,2.0,2.0,1.0,2.0,4.0,2.0,1.0,1.0,1.0,3.0,5.0,,4.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,6.0,1.0,41.0
295,1.0,210.0,296.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,6.0,1.0,42.0
296,1.0,210.0,297.0,1.0,8.0,6.0,5.0,3.0,3.0,3.0,4.0,1.0,6.0,7.0,7.0,3.0,5.0,3.0,3.0,2.0,4.0,3.0,2.0,3.0,3.0,2.0,5.0,3.0,1.0,6.0,6.0,4.0,4.0,7.0,2.0,2.0,2.0,5.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,4.0,1.0,1.0,2.0,5.0,,4.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,6.0,1.0,43.0
297,1.0,210.0,298.0,2.0,8.0,2.0,5.0,4.0,1.0,3.0,5.0,1.0,6.0,7.0,7.0,3.0,0.0,3.0,3.0,1.0,4.0,4.0,2.0,1.0,3.0,1.0,1.0,4.0,1.0,4.0,4.0,4.0,4.0,1.0,1.0,3.0,3.0,3.0,1.0,1.0,1.0,3.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,5.0,,4.0,0.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,6.0,1.0,44.0
298,1.0,210.0,299.0,3.0,6.0,4.0,6.0,2.0,1.0,3.0,5.0,1.0,7.0,7.0,7.0,3.0,3.0,2.0,2.0,1.0,4.0,2.0,2.0,1.0,2.0,3.0,2.0,4.0,4.0,4.0,1.0,4.0,1.0,5.0,1.0,2.0,1.0,3.0,3.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,5.0,,4.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,6.0,1.0,45.0
299,1.0,210.0,300.0,2.0,6.0,2.0,5.0,2.0,2.0,1.0,1.0,1.0,5.0,7.0,7.0,3.0,3.0,3.0,3.0,4.0,5.0,4.0,2.0,2.0,2.0,2.0,4.0,4.0,1.0,6.0,6.0,5.0,4.0,1.0,2.0,3.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0,4.0,4.0,2.0,2.0,1.0,1.0,5.0,,4.0,3.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,6.0,1.0,47.0
