,CARD,DECK,BALLOT,S136.Q1,S136.Q2,S136.V3,S136.Q3A.1,S136.Q3A.2,S136.Q4,S136.Q5,S136.Q6,S136.Q7,S136.Q8,S136.Q9,S136.Q10,S136.Q11,S136.Q12,S136.Q13,S136.Q14,S136.Q15,S136.Q16,S136.Q17,S136.Q18,S136.Q19A,S136.Q19B,S136.Q21,S136.Q22,S136.V23,S136.V24
1885,1.0,136.0,1886.0,3.0,1.0,1.0,23.0,170.0,1.0,1.0,1.0,3.0,5.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,3.0,2.0,1.0,5.0,5.0,4.0,4.0,1.0,81.0
1886,1.0,136.0,1887.0,3.0,1.0,1.0,23.0,170.0,2.0,1.0,2.0,2.0,3.0,1.0,3.0,2.0,2.0,4.0,3.0,1.0,2.0,1.0,4.0,4.0,5.0,2.0,2.0,3.0,52.0
1887,1.0,136.0,1888.0,3.0,1.0,1.0,23.0,170.0,2.0,1.0,2.0,3.0,5.0,3.0,3.0,1.0,2.0,1.0,1.0,2.0,3.0,2.0,4.0,4.0,5.0,4.0,2.0,2.0,168.0
1888,1.0,136.0,1889.0,3.0,1.0,1.0,53.0,170.0,2.0,1.0,3.0,2.0,3.0,1.0,3.0,3.0,1.0,5.0,1.0,2.0,4.0,3.0,4.0,3.0,4.0,2.0,4.0,5.0,11.0
1889,1.0,136.0,1890.0,2.0,1.0,1.0,98.0,170.0,1.0,1.0,4.0,2.0,2.0,1.0,1.0,2.0,2.0,7.0,1.0,2.0,1.0,1.0,1.0,4.0,4.0,1.0,2.0,7.0,36.0
1890,1.0,136.0,1891.0,3.0,1.0,1.0,24.0,170.0,2.0,2.0,1.0,3.0,5.0,1.0,1.0,2.0,2.0,3.0,1.0,2.0,1.0,1.0,1.0,4.0,5.0,3.0,3.0,3.0,75.0
1891,1.0,136.0,1892.0,3.0,1.0,1.0,54.0,170.0,1.0,1.0,3.0,2.0,1.0,1.0,1.0,2.0,1.0,9.0,3.0,1.0,4.0,1.0,1.0,5.0,5.0,1.0,1.0,5.0,24.0
1892,1.0,136.0,1893.0,3.0,1.0,1.0,54.0,170.0,1.0,2.0,4.0,2.0,2.0,1.0,3.0,1.0,2.0,1.0,3.0,2.0,3.0,1.0,1.0,3.0,5.0,1.0,1.0,6.0,131.0
1893,1.0,136.0,1894.0,3.0,1.0,1.0,54.0,170.0,1.0,1.0,2.0,3.0,5.0,1.0,1.0,2.0,1.0,7.0,1.0,3.0,3.0,1.0,1.0,3.0,5.0,3.0,3.0,5.0,19.0
1894,1.0,136.0,1895.0,3.0,1.0,1.0,20.0,170.0,1.0,1.0,4.0,3.0,3.0,3.0,3.0,1.0,1.0,4.0,3.0,2.0,4.0,3.0,1.0,3.0,3.0,2.0,1.0,2.0,175.0
1895,1.0,136.0,1896.0,3.0,1.0,1.0,20.0,170.0,1.0,2.0,4.0,2.0,3.0,3.0,3.0,1.0,1.0,6.0,3.0,2.0,4.0,3.0,1.0,1.0,1.0,1.0,1.0,2.0,176.0
1896,1.0,136.0,1897.0,3.0,1.0,1.0,20.0,170.0,1.0,1.0,4.0,3.0,4.0,3.0,3.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,2.0,174.0
1897,1.0,136.0,1898.0,3.0,1.0,1.0,47.0,170.0,1.0,1.0,1.0,2.0,3.0,2.0,3.0,2.0,2.0,3.0,1.0,2.0,3.0,1.0,1.0,3.0,4.0,4.0,1.0,5.0,97.0
1898,1.0,136.0,1899.0,2.0,1.0,1.0,15.0,70.0,1.0,1.0,1.0,3.0,3.0,1.0,3.0,1.0,2.0,4.0,1.0,1.0,3.0,1.0,1.0,1.0,5.0,2.0,2.0,4.0,206.0
1899,1.0,136.0,1900.0,3.0,1.0,1.0,10.0,70.0,1.0,1.0,1.0,2.0,2.0,1.0,3.0,1.0,1.0,7.0,1.0,1.0,3.0,1.0,1.0,4.0,5.0,2.0,2.0,1.0,74.0
1900,1.0,136.0,1901.0,3.0,1.0,1.0,10.0,70.0,1.0,1.0,2.0,2.0,3.0,1.0,3.0,1.0,1.0,5.0,1.0,2.0,4.0,3.0,1.0,5.0,4.0,2.0,2.0,2.0,232.0
1901,1.0,136.0,1902.0,3.0,1.0,1.0,10.0,70.0,0.0,0.0,3.0,3.0,3.0,1.0,1.0,1.0,2.0,7.0,1.0,2.0,3.0,3.0,1.0,4.0,4.0,4.0,4.0,2.0,167.0
1902,1.0,136.0,1903.0,3.0,1.0,1.0,10.0,70.0,1.0,1.0,4.0,2.0,4.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,3.0,5.0,2.0,2.0,1.0,98.0
1903,1.0,136.0,1904.0,2.0,1.0,1.0,20.0,70.0,1.0,1.0,2.0,2.0,4.0,1.0,1.0,1.0,1.0,5.0,1.0,2.0,3.0,1.0,1.0,3.0,5.0,3.0,3.0,8.0,141.0
1904,1.0,136.0,1905.0,2.0,1.0,1.0,20.0,70.0,1.0,1.0,2.0,3.0,5.0,1.0,1.0,1.0,2.0,3.0,1.0,2.0,2.0,1.0,1.0,3.0,5.0,1.0,1.0,8.0,159.0
1905,1.0,136.0,1906.0,3.0,1.0,2.0,0.0,0.0,2.0,2.0,4.0,1.0,3.0,1.0,3.0,1.0,1.0,5.0,1.0,2.0,2.0,1.0,1.0,4.0,5.0,3.0,4.0,6.0,105.0
1906,1.0,136.0,1907.0,2.0,2.0,2.0,0.0,0.0,1.0,1.0,1.0,2.0,3.0,1.0,3.0,1.0,2.0,4.0,3.0,1.0,3.0,1.0,1.0,5.0,5.0,2.0,2.0,8.0,172.0
1907,1.0,136.0,1908.0,4.0,3.0,2.0,0.0,0.0,1.0,2.0,1.0,2.0,3.0,1.0,1.0,4.0,2.0,6.0,3.0,1.0,3.0,1.0,1.0,3.0,4.0,5.0,5.0,10.0,272.0
1908,1.0,136.0,1909.0,4.0,3.0,2.0,0.0,0.0,1.0,1.0,1.0,2.0,3.0,2.0,3.0,1.0,2.0,3.0,3.0,1.0,1.0,2.0,1.0,6.0,5.0,2.0,5.0,7.0,72.0
1909,1.0,136.0,1910.0,3.0,2.0,2.0,0.0,0.0,1.0,1.0,1.0,3.0,4.0,1.0,1.0,1.0,1.0,11.0,3.0,2.0,3.0,1.0,1.0,3.0,3.0,2.0,2.0,6.0,72.0
1910,1.0,136.0,1911.0,4.0,3.0,2.0,0.0,0.0,3.0,4.0,4.0,5.0,5.0,1.0,1.0,1.0,1.0,2.0,3.0,1.0,2.0,1.0,1.0,6.0,5.0,1.0,1.0,7.0,172.0
1911,1.0,136.0,1912.0,3.0,2.0,2.0,0.0,0.0,1.0,1.0,1.0,2.0,3.0,1.0,3.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,3.0,172.0
1912,1.0,136.0,1913.0,4.0,3.0,2.0,0.0,0.0,3.0,3.0,3.0,2.0,1.0,1.0,1.0,2.0,1.0,11.0,3.0,2.0,4.0,5.0,4.0,6.0,6.0,1.0,1.0,5.0,172.0
1913,1.0,136.0,1914.0,1.0,3.0,2.0,0.0,0.0,2.0,3.0,2.0,4.0,4.0,1.0,1.0,1.0,2.0,1.0,3.0,1.0,4.0,2.0,4.0,4.0,4.0,1.0,1.0,4.0,472.0
1914,1.0,136.0,1915.0,4.0,3.0,2.0,0.0,0.0,1.0,1.0,3.0,2.0,3.0,1.0,1.0,3.0,2.0,6.0,3.0,1.0,2.0,1.0,1.0,1.0,5.0,1.0,1.0,9.0,72.0
1915,1.0,136.0,1916.0,4.0,3.0,2.0,0.0,0.0,1.0,4.0,2.0,3.0,4.0,3.0,3.0,2.0,1.0,7.0,3.0,2.0,2.0,3.0,4.0,6.0,6.0,1.0,1.0,10.0,172.0
1916,1.0,136.0,1917.0,3.0,2.0,2.0,0.0,0.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,3.0,2.0,4.0,3.0,2.0,3.0,1.0,1.0,2.0,5.0,1.0,1.0,2.0,72.0
1917,1.0,136.0,1918.0,4.0,3.0,2.0,0.0,0.0,2.0,3.0,4.0,2.0,2.0,1.0,3.0,2.0,1.0,2.0,3.0,2.0,3.0,1.0,1.0,4.0,5.0,1.0,2.0,1.0,172.0
1918,1.0,136.0,1919.0,3.0,1.0,1.0,29.0,150.0,1.0,1.0,3.0,3.0,4.0,2.0,3.0,2.0,2.0,0.0,3.0,0.0,3.0,3.0,1.0,3.0,4.0,3.0,3.0,3.0,50.0
1919,1.0,136.0,1920.0,3.0,1.0,1.0,29.0,150.0,1.0,1.0,3.0,3.0,4.0,1.0,3.0,2.0,2.0,2.0,3.0,2.0,2.0,1.0,1.0,5.0,5.0,1.0,1.0,3.0,48.0
1920,1.0,136.0,1921.0,3.0,1.0,1.0,29.0,150.0,1.0,1.0,3.0,3.0,2.0,1.0,2.0,2.0,1.0,2.0,1.0,0.0,2.0,3.0,1.0,4.0,5.0,1.0,1.0,3.0,8.0
1921,1.0,136.0,1922.0,3.0,1.0,1.0,29.0,150.0,1.0,1.0,2.0,4.0,5.0,1.0,1.0,2.0,1.0,4.0,1.0,2.0,3.0,3.0,1.0,4.0,5.0,3.0,3.0,3.0,49.0
1922,1.0,136.0,1923.0,3.0,1.0,1.0,38.0,150.0,1.0,2.0,4.0,2.0,3.0,1.0,3.0,2.0,2.0,5.0,3.0,2.0,3.0,1.0,1.0,3.0,5.0,4.0,4.0,5.0,16.0
1923,1.0,136.0,1924.0,3.0,1.0,1.0,17.0,150.0,1.0,1.0,2.0,3.0,4.0,1.0,1.0,1.0,2.0,3.0,1.0,2.0,2.0,2.0,0.0,6.0,4.0,1.0,1.0,3.0,5.0
1924,1.0,136.0,1925.0,3.0,1.0,1.0,17.0,150.0,1.0,1.0,1.0,0.0,5.0,4.0,2.0,1.0,2.0,4.0,1.0,2.0,3.0,1.0,1.0,4.0,5.0,5.0,5.0,1.0,214.0
1925,1.0,136.0,1926.0,2.0,1.0,1.0,99.0,350.0,1.0,1.0,1.0,3.0,5.0,1.0,1.0,4.0,1.0,7.0,1.0,2.0,0.0,1.0,1.0,4.0,5.0,4.0,1.0,4.0,121.0
1926,1.0,136.0,1927.0,4.0,3.0,2.0,0.0,0.0,1.0,1.0,1.0,2.0,3.0,1.0,3.0,4.0,2.0,7.0,3.0,1.0,2.0,1.0,1.0,6.0,6.0,1.0,5.0,10.0,225.0
1927,1.0,136.0,1928.0,3.0,2.0,2.0,0.0,0.0,2.0,3.0,3.0,2.0,2.0,1.0,1.0,3.0,1.0,5.0,3.0,1.0,1.0,1.0,4.0,4.0,6.0,2.0,1.0,5.0,224.0
1928,1.0,136.0,1929.0,4.0,3.0,2.0,0.0,0.0,1.0,1.0,2.0,3.0,4.0,1.0,2.0,2.0,2.0,3.0,3.0,1.0,2.0,1.0,1.0,1.0,4.0,1.0,1.0,6.0,224.0
1929,1.0,136.0,1930.0,2.0,3.0,2.0,0.0,0.0,1.0,3.0,4.0,3.0,3.0,1.0,3.0,2.0,1.0,5.0,3.0,1.0,3.0,1.0,1.0,2.0,4.0,1.0,1.0,7.0,224.0
1930,1.0,136.0,1931.0,3.0,3.0,2.0,0.0,0.0,1.0,2.0,3.0,4.0,2.0,1.0,2.0,1.0,1.0,4.0,3.0,2.0,4.0,5.0,3.0,3.0,4.0,4.0,1.0,6.0,24.0
1931,1.0,136.0,1932.0,4.0,3.0,2.0,0.0,0.0,2.0,1.0,1.0,2.0,5.0,2.0,2.0,1.0,2.0,8.0,3.0,1.0,4.0,1.0,1.0,6.0,5.0,2.0,4.0,10.0,54.0
1932,1.0,136.0,1933.0,1.0,2.0,2.0,0.0,0.0,1.0,1.0,3.0,2.0,5.0,1.0,1.0,2.0,2.0,2.0,3.0,2.0,4.0,1.0,1.0,6.0,5.0,4.0,4.0,8.0,134.0
1933,1.0,136.0,1934.0,4.0,3.0,2.0,0.0,0.0,4.0,4.0,3.0,3.0,5.0,1.0,0.0,4.0,2.0,8.0,3.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,10.0,234.0
1934,1.0,136.0,1935.0,1.0,3.0,2.0,0.0,0.0,2.0,2.0,1.0,3.0,2.0,3.0,3.0,3.0,1.0,8.0,3.0,2.0,4.0,1.0,4.0,3.0,3.0,5.0,5.0,5.0,234.0
1935,1.0,136.0,1936.0,1.0,3.0,2.0,0.0,0.0,1.0,2.0,3.0,2.0,3.0,1.0,3.0,2.0,2.0,6.0,3.0,2.0,2.0,2.0,2.0,6.0,6.0,1.0,1.0,6.0,234.0
1936,1.0,136.0,1937.0,2.0,3.0,2.0,0.0,0.0,1.0,1.0,1.0,2.0,3.0,1.0,3.0,2.0,2.0,4.0,3.0,2.0,2.0,3.0,1.0,2.0,3.0,1.0,4.0,7.0,234.0
1937,1.0,136.0,1938.0,3.0,2.0,2.0,0.0,0.0,2.0,2.0,2.0,2.0,3.0,1.0,1.0,1.0,1.0,6.0,3.0,1.0,3.0,5.0,1.0,1.0,1.0,4.0,4.0,6.0,34.0
1938,1.0,136.0,1939.0,4.0,3.0,2.0,0.0,0.0,2.0,1.0,3.0,2.0,3.0,1.0,1.0,3.0,2.0,7.0,3.0,1.0,4.0,3.0,4.0,2.0,4.0,2.0,2.0,9.0,34.0
1939,1.0,136.0,1940.0,2.0,2.0,2.0,0.0,0.0,2.0,1.0,4.0,3.0,2.0,1.0,2.0,2.0,2.0,11.0,3.0,1.0,3.0,1.0,1.0,2.0,5.0,1.0,1.0,7.0,134.0
1940,1.0,136.0,1941.0,4.0,3.0,2.0,0.0,0.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,3.0,1.0,2.0,1.0,1.0,6.0,6.0,5.0,5.0,10.0,144.0
1941,1.0,136.0,1942.0,3.0,2.0,2.0,0.0,0.0,2.0,2.0,1.0,3.0,3.0,2.0,2.0,3.0,2.0,7.0,3.0,2.0,3.0,1.0,1.0,5.0,5.0,1.0,1.0,2.0,44.0
1942,1.0,136.0,1943.0,4.0,3.0,2.0,0.0,0.0,2.0,2.0,4.0,2.0,1.0,1.0,1.0,1.0,1.0,7.0,3.0,1.0,3.0,3.0,1.0,3.0,4.0,1.0,1.0,1.0,144.0
1943,1.0,136.0,1944.0,4.0,3.0,2.0,0.0,0.0,3.0,3.0,3.0,3.0,3.0,1.0,3.0,2.0,1.0,8.0,3.0,1.0,4.0,5.0,4.0,6.0,6.0,1.0,4.0,10.0,44.0
1944,1.0,136.0,1945.0,4.0,1.0,2.0,0.0,0.0,1.0,1.0,1.0,3.0,3.0,1.0,2.0,3.0,2.0,7.0,3.0,1.0,3.0,1.0,1.0,2.0,5.0,1.0,1.0,9.0,154.0
1945,1.0,136.0,1946.0,2.0,3.0,2.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,9.0,3.0,1.0,3.0,1.0,1.0,1.0,5.0,3.0,3.0,7.0,154.0
1946,1.0,136.0,1947.0,2.0,3.0,2.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,3.0,1.0,1.0,5.0,3.0,1.0,2.0,1.0,1.0,6.0,6.0,1.0,1.0,8.0,154.0
1947,1.0,136.0,1948.0,4.0,3.0,2.0,0.0,0.0,1.0,1.0,3.0,3.0,4.0,1.0,3.0,4.0,2.0,7.0,3.0,1.0,3.0,2.0,3.0,6.0,6.0,2.0,5.0,10.0,254.0
1948,1.0,136.0,1949.0,4.0,0.0,2.0,0.0,0.0,2.0,2.0,4.0,2.0,3.0,1.0,1.0,2.0,1.0,5.0,3.0,1.0,2.0,2.0,1.0,3.0,5.0,4.0,2.0,3.0,154.0
1949,1.0,136.0,1950.0,1.0,3.0,2.0,0.0,0.0,2.0,3.0,3.0,2.0,3.0,1.0,1.0,2.0,2.0,1.0,3.0,2.0,2.0,3.0,2.0,2.0,5.0,2.0,2.0,5.0,154.0
1950,1.0,136.0,1951.0,4.0,3.0,2.0,0.0,0.0,2.0,2.0,1.0,2.0,3.0,1.0,3.0,2.0,2.0,1.0,3.0,1.0,3.0,1.0,1.0,1.0,4.0,2.0,1.0,4.0,454.0
1951,1.0,136.0,1952.0,1.0,2.0,2.0,0.0,0.0,1.0,1.0,4.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,3.0,2.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,7.0,54.0
1952,1.0,136.0,1953.0,4.0,3.0,2.0,0.0,0.0,0.0,2.0,2.0,3.0,3.0,1.0,1.0,4.0,2.0,7.0,3.0,1.0,3.0,1.0,1.0,0.0,4.0,5.0,5.0,10.0,154.0
1953,1.0,136.0,1954.0,3.0,2.0,2.0,0.0,0.0,1.0,1.0,1.0,3.0,3.0,1.0,1.0,3.0,2.0,4.0,3.0,1.0,1.0,1.0,4.0,5.0,5.0,1.0,1.0,2.0,54.0
1954,1.0,136.0,1955.0,4.0,3.0,2.0,0.0,0.0,1.0,1.0,2.0,2.0,3.0,3.0,3.0,3.0,2.0,3.0,3.0,1.0,2.0,1.0,0.0,2.0,5.0,1.0,1.0,9.0,144.0
1955,1.0,136.0,1956.0,2.0,3.0,2.0,0.0,0.0,1.0,1.0,1.0,3.0,4.0,1.0,1.0,2.0,2.0,4.0,3.0,2.0,3.0,1.0,1.0,2.0,5.0,4.0,4.0,7.0,144.0
1956,1.0,136.0,1957.0,2.0,3.0,2.0,0.0,0.0,2.0,2.0,4.0,3.0,3.0,1.0,3.0,1.0,2.0,5.0,3.0,1.0,2.0,1.0,1.0,1.0,5.0,1.0,1.0,8.0,144.0
1957,1.0,136.0,1958.0,4.0,3.0,2.0,0.0,0.0,3.0,3.0,3.0,3.0,4.0,3.0,1.0,4.0,2.0,7.0,3.0,1.0,2.0,2.0,1.0,4.0,2.0,1.0,1.0,10.0,244.0
1958,1.0,136.0,1959.0,2.0,3.0,2.0,0.0,0.0,1.0,1.0,3.0,3.0,4.0,1.0,0.0,2.0,2.0,7.0,3.0,1.0,2.0,1.0,4.0,1.0,4.0,1.0,1.0,7.0,244.0
1959,1.0,136.0,1960.0,4.0,2.0,2.0,0.0,0.0,1.0,1.0,4.0,3.0,2.0,1.0,1.0,3.0,2.0,7.0,3.0,1.0,3.0,1.0,1.0,4.0,5.0,4.0,4.0,9.0,44.0
1960,1.0,136.0,1961.0,4.0,3.0,2.0,0.0,0.0,1.0,1.0,4.0,2.0,1.0,1.0,3.0,2.0,2.0,9.0,3.0,1.0,4.0,1.0,1.0,3.0,3.0,3.0,1.0,3.0,144.0
1961,1.0,136.0,1962.0,1.0,2.0,2.0,0.0,0.0,1.0,1.0,2.0,3.0,3.0,1.0,2.0,2.0,2.0,2.0,3.0,1.0,3.0,1.0,1.0,2.0,4.0,4.0,4.0,5.0,144.0
1962,1.0,136.0,1963.0,4.0,3.0,2.0,0.0,0.0,1.0,2.0,3.0,3.0,4.0,1.0,3.0,3.0,1.0,9.0,3.0,2.0,4.0,1.0,1.0,4.0,5.0,2.0,5.0,4.0,444.0
1963,1.0,136.0,1964.0,3.0,1.0,1.0,31.0,250.0,1.0,2.0,3.0,2.0,3.0,1.0,3.0,2.0,2.0,1.0,3.0,2.0,4.0,3.0,1.0,5.0,3.0,1.0,1.0,3.0,45.0
1964,1.0,136.0,1965.0,3.0,1.0,1.0,55.0,250.0,2.0,3.0,4.0,3.0,3.0,1.0,3.0,2.0,2.0,6.0,3.0,1.0,2.0,1.0,1.0,4.0,4.0,1.0,1.0,5.0,53.0
1965,1.0,136.0,1966.0,2.0,1.0,1.0,1.0,998.0,1.0,1.0,1.0,3.0,4.0,1.0,3.0,1.0,2.0,6.0,1.0,2.0,3.0,1.0,1.0,6.0,6.0,1.0,1.0,7.0,41.0
1966,1.0,136.0,1967.0,3.0,1.0,1.0,1.0,998.0,1.0,1.0,1.0,1.0,2.0,3.0,3.0,1.0,1.0,6.0,3.0,2.0,2.0,1.0,1.0,3.0,5.0,1.0,1.0,3.0,87.0
1967,1.0,136.0,1968.0,4.0,1.0,1.0,1.0,998.0,1.0,1.0,1.0,2.0,3.0,4.0,0.0,1.0,2.0,7.0,3.0,1.0,2.0,1.0,1.0,6.0,5.0,5.0,5.0,9.0,116.0
1968,1.0,136.0,1969.0,4.0,1.0,1.0,2.0,998.0,1.0,2.0,4.0,3.0,5.0,2.0,3.0,4.0,2.0,4.0,1.0,2.0,3.0,2.0,2.0,5.0,5.0,4.0,5.0,9.0,40.0
1969,1.0,136.0,1970.0,4.0,1.0,1.0,2.0,998.0,1.0,3.0,3.0,2.0,2.0,1.0,3.0,2.0,2.0,8.0,3.0,1.0,2.0,1.0,1.0,6.0,6.0,1.0,1.0,9.0,138.0
1970,1.0,136.0,1971.0,4.0,3.0,2.0,0.0,0.0,2.0,2.0,3.0,2.0,3.0,1.0,1.0,1.0,1.0,7.0,3.0,1.0,4.0,1.0,1.0,3.0,5.0,1.0,1.0,1.0,104.0
1971,1.0,136.0,1972.0,4.0,3.0,2.0,0.0,0.0,4.0,4.0,2.0,1.0,1.0,2.0,2.0,4.0,2.0,3.0,3.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,10.0,4.0
1972,1.0,136.0,1973.0,3.0,3.0,2.0,0.0,0.0,2.0,1.0,2.0,3.0,4.0,1.0,1.0,3.0,2.0,6.0,3.0,2.0,2.0,1.0,1.0,3.0,5.0,2.0,4.0,2.0,4.0
1973,1.0,136.0,1974.0,4.0,2.0,2.0,0.0,0.0,1.0,1.0,3.0,3.0,4.0,1.0,3.0,2.0,2.0,1.0,3.0,1.0,2.0,1.0,1.0,2.0,4.0,1.0,1.0,1.0,4.0
1974,1.0,136.0,1975.0,4.0,1.0,2.0,0.0,0.0,1.0,1.0,2.0,2.0,3.0,1.0,3.0,4.0,2.0,7.0,1.0,2.0,2.0,2.0,1.0,3.0,5.0,4.0,2.0,9.0,114.0
1975,1.0,136.0,1976.0,2.0,3.0,2.0,0.0,0.0,1.0,1.0,2.0,2.0,3.0,1.0,1.0,2.0,2.0,7.0,3.0,1.0,3.0,2.0,2.0,4.0,4.0,2.0,1.0,8.0,114.0
1976,1.0,136.0,1977.0,4.0,1.0,1.0,3.0,18.0,2.0,1.0,2.0,2.0,3.0,1.0,1.0,4.0,2.0,8.0,3.0,2.0,2.0,1.0,1.0,3.0,4.0,4.0,4.0,9.0,25.0
1977,1.0,136.0,1978.0,4.0,1.0,1.0,3.0,18.0,3.0,2.0,3.0,3.0,5.0,4.0,3.0,3.0,2.0,3.0,1.0,3.0,1.0,2.0,2.0,3.0,5.0,4.0,4.0,9.0,135.0
1978,1.0,136.0,1979.0,3.0,1.0,1.0,3.0,18.0,1.0,1.0,1.0,2.0,3.0,1.0,1.0,1.0,2.0,1.0,3.0,1.0,3.0,1.0,1.0,3.0,4.0,4.0,4.0,3.0,43.0
1979,1.0,136.0,1980.0,4.0,1.0,1.0,3.0,18.0,2.0,2.0,4.0,2.0,4.0,1.0,3.0,4.0,2.0,5.0,1.0,3.0,3.0,1.0,1.0,3.0,5.0,2.0,1.0,9.0,152.0
1980,1.0,136.0,1981.0,4.0,1.0,1.0,3.0,18.0,2.0,2.0,2.0,3.0,3.0,1.0,1.0,3.0,2.0,7.0,3.0,2.0,2.0,3.0,1.0,3.0,1.0,1.0,1.0,9.0,27.0
1981,1.0,136.0,1982.0,4.0,1.0,1.0,3.0,18.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,4.0,2.0,9.0,3.0,2.0,2.0,1.0,1.0,3.0,4.0,1.0,1.0,9.0,28.0
1982,1.0,136.0,1983.0,3.0,1.0,1.0,3.0,18.0,1.0,2.0,2.0,3.0,4.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,3.0,1.0,1.0,4.0,5.0,1.0,1.0,3.0,18.0
1983,1.0,136.0,1984.0,3.0,1.0,1.0,8.0,48.0,1.0,1.0,3.0,3.0,5.0,1.0,0.0,1.0,2.0,7.0,3.0,1.0,3.0,3.0,4.0,4.0,5.0,1.0,2.0,3.0,12.0
1984,1.0,136.0,1985.0,2.0,1.0,1.0,68.0,208.0,1.0,1.0,2.0,3.0,4.0,1.0,1.0,3.0,2.0,2.0,1.0,3.0,3.0,1.0,1.0,5.0,5.0,2.0,0.0,4.0,115.0
1985,1.0,136.0,1986.0,3.0,1.0,1.0,14.0,98.0,1.0,1.0,3.0,3.0,4.0,1.0,3.0,1.0,2.0,1.0,3.0,1.0,3.0,1.0,1.0,5.0,4.0,1.0,4.0,2.0,192.0
1986,1.0,136.0,1987.0,3.0,1.0,1.0,10.0,98.0,1.0,2.0,1.0,0.0,0.0,1.0,1.0,1.0,2.0,5.0,3.0,2.0,3.0,1.0,1.0,5.0,5.0,5.0,1.0,2.0,191.0
1987,1.0,136.0,1988.0,2.0,1.0,1.0,55.0,178.0,2.0,2.0,3.0,4.0,5.0,1.0,1.0,2.0,2.0,5.0,1.0,2.0,2.0,1.0,1.0,4.0,5.0,1.0,1.0,4.0,337.0
1988,1.0,136.0,1989.0,3.0,1.0,1.0,23.0,68.0,2.0,2.0,2.0,3.0,3.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,6.0,5.0,2.0,1.0,6.0,96.0
1989,1.0,136.0,1990.0,3.0,1.0,1.0,3.0,9.0,1.0,1.0,3.0,3.0,4.0,1.0,1.0,1.0,2.0,4.0,1.0,2.0,2.0,1.0,1.0,4.0,5.0,1.0,1.0,6.0,164.0
1990,1.0,136.0,1991.0,3.0,1.0,1.0,27.0,189.0,2.0,1.0,2.0,3.0,4.0,1.0,1.0,2.0,2.0,5.0,3.0,2.0,3.0,2.0,4.0,4.0,5.0,4.0,1.0,3.0,22.0
1991,1.0,136.0,1992.0,4.0,1.0,1.0,98.0,999.0,2.0,1.0,1.0,3.0,4.0,3.0,3.0,4.0,2.0,5.0,3.0,2.0,3.0,2.0,1.0,2.0,5.0,1.0,1.0,9.0,129.0
1992,1.0,136.0,1993.0,3.0,1.0,1.0,23.0,69.0,1.0,1.0,4.0,3.0,4.0,1.0,1.0,1.0,1.0,7.0,1.0,2.0,2.0,1.0,1.0,3.0,5.0,4.0,4.0,6.0,184.0
1993,1.0,136.0,1994.0,3.0,1.0,1.0,1.0,7.0,1.0,1.0,1.0,3.0,3.0,1.0,3.0,1.0,2.0,7.0,3.0,1.0,3.0,1.0,1.0,6.0,5.0,2.0,2.0,3.0,84.0
1994,1.0,136.0,1995.0,3.0,1.0,1.0,1.0,7.0,1.0,1.0,2.0,2.0,5.0,1.0,3.0,1.0,2.0,2.0,3.0,1.0,2.0,1.0,1.0,5.0,5.0,1.0,1.0,2.0,177.0
1995,1.0,136.0,1996.0,3.0,1.0,1.0,1.0,7.0,1.0,1.0,1.0,2.0,1.0,1.0,3.0,1.0,2.0,5.0,3.0,1.0,3.0,1.0,1.0,3.0,5.0,4.0,1.0,3.0,88.0
1996,1.0,136.0,1997.0,3.0,1.0,1.0,1.0,7.0,1.0,1.0,2.0,4.0,2.0,1.0,1.0,2.0,2.0,6.0,1.0,1.0,2.0,1.0,1.0,4.0,5.0,1.0,1.0,2.0,154.0
1997,1.0,136.0,1998.0,3.0,1.0,1.0,1.0,7.0,1.0,1.0,4.0,4.0,4.0,4.0,0.0,1.0,1.0,7.0,1.0,2.0,3.0,1.0,1.0,4.0,5.0,1.0,1.0,2.0,155.0
1998,1.0,136.0,1999.0,2.0,1.0,1.0,30.0,127.0,1.0,1.0,1.0,3.0,3.0,1.0,2.0,1.0,2.0,4.0,1.0,2.0,3.0,1.0,1.0,4.0,5.0,4.0,4.0,4.0,318.0
