,CARD,DECK,BALLOT,S47.Q1,S47.Q2,S47.Q3,S47.Q4,S47.Q5A,S47.Q5B,S47.Q6,S47.Q7,S47.Q8,S47.Q9,S47.Q10,S47.Q11,S47.Q12,S47.Q13,S47.Q14,S47.Q15,S47.Q16,S47.Q17,S47.Q18,S47.Q19,S47.Q20,S47.Q21,S47.Q22,S47.Q23,S47.Q24,S47.Q25,S47.Q26,S47.Q27,S47.Q28,S47.Q29,S47.Q30,S47.Q31,S47.Q32,S47.Q33,S47.Q34,S47.Q35,S47.Q36,S47.Q37,S47.Q38,S47.Q39J,S47.Q40,S47.Q40A,S47.Q41,S47.Q42,S47.Q43A,S47.Q43B,S47.Q43C,S47.Q44,S47.Q45,S47.Q46,S47.Q46A,S47.Q46B,S47.Q46C,S47.Q46D,S47.Q46E,S47.Q47A,S47.Q47B,S47.Q47C,S47.Q47D,S47.Q47E,S47.Q47F,S47.Q47G,S47.Q47H,S47.Q48,S47.Q49,CARD..1,DECK..1,BALLOT..1,S47.V50,S47.V51,S47.V52,S47.V53
40,1.0,47.0,41.0,1.0,1.0,1.0,1.0,3.0,2.0,5.0,1.0,1.0,1.0,4.0,1.0,3.0,2.0,1.0,3.0,1.0,1.0,1.0,2.0,5.0,3.0,3.0,3.0,2.0,3.0,2.0,2.0,3.0,4.0,3.0,4.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,4.0,2.0,2.0,1.0,5.0,5.0,1.0,3.0,3.0,3.0,1.0,3.0,1.0,2.0,1.0,3.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,47.0,41.0,8.0,7.0,9.0,2226.0
41,1.0,47.0,42.0,4.0,1.0,2.0,1.0,4.0,4.0,4.0,3.0,1.0,1.0,2.0,2.0,3.0,1.0,3.0,3.0,3.0,2.0,2.0,2.0,4.0,2.0,3.0,2.0,3.0,6.0,3.0,3.0,3.0,3.0,1.0,1.0,3.0,2.0,2.0,2.0,3.0,7.0,2.0,1.0,4.0,2.0,2.0,1.0,1.0,3.0,1.0,3.0,3.0,3.0,9.0,99.0,99.0,99.0,9.0,3.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,47.0,42.0,8.0,6.0,9.0,2154.0
42,1.0,47.0,43.0,2.0,1.0,2.0,1.0,1.0,2.0,6.0,3.0,1.0,2.0,1.0,2.0,3.0,3.0,2.0,4.0,2.0,1.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,3.0,2.0,3.0,1.0,3.0,2.0,1.0,2.0,2.0,3.0,3.0,2.0,2.0,1.0,2.0,2.0,4.0,2.0,1.0,2.0,1.0,3.0,1.0,3.0,3.0,9.0,99.0,99.0,99.0,9.0,3.0,1.0,3.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,47.0,43.0,7.0,3.0,9.0,2132.0
43,1.0,47.0,44.0,2.0,1.0,2.0,1.0,3.0,3.0,5.0,5.0,2.0,3.0,4.0,3.0,1.0,1.0,5.0,4.0,2.0,3.0,3.0,2.0,4.0,2.0,3.0,4.0,2.0,5.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,3.0,4.0,1.0,2.0,4.0,2.0,1.0,3.0,2.0,1.0,2.0,3.0,3.0,2.0,98.0,98.0,2.0,2.0,3.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,47.0,44.0,8.0,7.0,9.0,2258.0
44,1.0,47.0,45.0,3.0,1.0,2.0,1.0,3.0,4.0,7.0,2.0,1.0,3.0,1.0,2.0,3.0,3.0,2.0,4.0,2.0,1.0,2.0,1.0,3.0,3.0,3.0,3.0,2.0,3.0,2.0,3.0,2.0,3.0,2.0,3.0,3.0,3.0,1.0,2.0,2.0,2.0,5.0,1.0,4.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,10.0,1.0,1.0,1.0,3.0,1.0,3.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,47.0,45.0,6.0,10.0,9.0,2212.0
45,1.0,47.0,46.0,1.0,1.0,2.0,1.0,1.0,3.0,3.0,2.0,1.0,1.0,1.0,1.0,3.0,2.0,1.0,4.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,3.0,1.0,2.0,3.0,2.0,1.0,3.0,3.0,1.0,2.0,1.0,2.0,2.0,1.0,7.0,1.0,1.0,4.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,3.0,3.0,2.0,98.0,98.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,47.0,46.0,2.0,8.0,9.0,2055.0
46,1.0,47.0,47.0,2.0,1.0,1.0,1.0,2.0,6.0,3.0,2.0,5.0,2.0,1.0,1.0,2.0,3.0,1.0,4.0,1.0,1.0,1.0,2.0,5.0,1.0,2.0,2.0,2.0,6.0,2.0,2.0,4.0,4.0,1.0,1.0,4.0,4.0,3.0,2.0,2.0,2.0,4.0,1.0,4.0,2.0,2.0,1.0,1.0,2.0,1.0,3.0,3.0,1.0,9.0,99.0,99.0,99.0,9.0,3.0,1.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,47.0,47.0,7.0,5.0,9.0,2246.0
47,1.0,47.0,48.0,6.0,1.0,2.0,1.0,3.0,3.0,2.0,5.0,2.0,2.0,3.0,2.0,2.0,1.0,5.0,4.0,2.0,2.0,1.0,2.0,4.0,2.0,3.0,4.0,3.0,6.0,3.0,3.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,9.0,1.0,2.0,2.0,4.0,2.0,1.0,5.0,5.0,2.0,3.0,3.0,3.0,2.0,98.0,98.0,1.0,1.0,3.0,2.0,2.0,2.0,1.0,1.0,3.0,3.0,1.0,1.0,2.0,47.0,48.0,3.0,6.0,9.0,2120.0
48,1.0,47.0,49.0,2.0,1.0,2.0,1.0,1.0,2.0,7.0,4.0,2.0,2.0,1.0,2.0,3.0,4.0,2.0,4.0,2.0,1.0,2.0,2.0,1.0,2.0,3.0,3.0,2.0,6.0,1.0,2.0,3.0,1.0,3.0,2.0,2.0,4.0,2.0,2.0,1.0,2.0,5.0,1.0,4.0,2.0,2.0,1.0,1.0,3.0,1.0,3.0,3.0,1.0,2.0,98.0,98.0,2.0,2.0,1.0,1.0,3.0,3.0,3.0,1.0,3.0,1.0,1.0,1.0,2.0,47.0,49.0,4.0,4.0,9.0,2234.0
49,1.0,47.0,50.0,2.0,1.0,2.0,1.0,4.0,4.0,7.0,5.0,1.0,1.0,1.0,2.0,4.0,2.0,1.0,4.0,2.0,2.0,2.0,2.0,3.0,2.0,3.0,6.0,2.0,6.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,4.0,1.0,4.0,2.0,2.0,2.0,3.0,2.0,1.0,3.0,3.0,3.0,1.0,8.0,1.0,3.0,1.0,3.0,1.0,3.0,3.0,0.0,1.0,3.0,1.0,2.0,1.0,2.0,47.0,50.0,6.0,8.0,9.0,2121.0
50,1.0,47.0,51.0,2.0,1.0,3.0,1.0,6.0,7.0,7.0,3.0,2.0,2.0,1.0,2.0,2.0,1.0,3.0,4.0,2.0,3.0,3.0,2.0,1.0,3.0,3.0,4.0,2.0,6.0,3.0,2.0,2.0,4.0,3.0,1.0,1.0,1.0,3.0,3.0,2.0,0.0,5.0,3.0,2.0,4.0,2.0,3.0,2.0,1.0,2.0,2.0,2.0,2.0,9.0,99.0,99.0,99.0,9.0,1.0,3.0,1.0,3.0,3.0,3.0,3.0,3.0,1.0,1.0,2.0,47.0,51.0,0.0,4.0,9.0,2244.0
51,1.0,47.0,52.0,2.0,1.0,2.0,2.0,4.0,3.0,1.0,5.0,1.0,1.0,1.0,1.0,3.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,3.0,4.0,2.0,4.0,4.0,4.0,1.0,1.0,4.0,1.0,0.0,1.0,1.0,1.0,1.0,5.0,1.0,4.0,4.0,2.0,2.0,1.0,3.0,1.0,1.0,3.0,3.0,3.0,2.0,98.0,98.0,2.0,1.0,3.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,47.0,52.0,8.0,99.0,9.0,2214.0
52,1.0,47.0,53.0,2.0,1.0,2.0,2.0,2.0,3.0,2.0,1.0,1.0,2.0,1.0,2.0,3.0,2.0,3.0,4.0,2.0,1.0,2.0,2.0,1.0,2.0,3.0,2.0,2.0,2.0,3.0,3.0,1.0,2.0,4.0,1.0,1.0,1.0,3.0,2.0,2.0,4.0,1.0,1.0,4.0,2.0,2.0,1.0,3.0,3.0,1.0,3.0,1.0,3.0,1.0,98.0,2.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,47.0,53.0,7.0,9.0,9.0,2069.0
53,1.0,47.0,54.0,2.0,1.0,2.0,2.0,3.0,3.0,2.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,4.0,3.0,1.0,3.0,2.0,1.0,1.0,3.0,2.0,3.0,4.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,3.0,5.0,2.0,1.0,4.0,2.0,2.0,1.0,2.0,2.0,1.0,3.0,3.0,3.0,1.0,3.0,2.0,2.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,47.0,54.0,7.0,6.0,9.0,2068.0
54,1.0,47.0,55.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,4.0,2.0,1.0,2.0,2.0,2.0,3.0,2.0,3.0,2.0,3.0,2.0,3.0,2.0,1.0,3.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,1.0,2.0,5.0,5.0,2.0,2.0,2.0,3.0,2.0,3.0,2.0,3.0,9.0,99.0,99.0,99.0,9.0,3.0,1.0,3.0,1.0,2.0,1.0,3.0,1.0,1.0,1.0,2.0,47.0,55.0,6.0,6.0,9.0,2125.0
55,1.0,47.0,56.0,2.0,1.0,2.0,2.0,1.0,4.0,7.0,1.0,5.0,1.0,1.0,2.0,2.0,1.0,2.0,4.0,1.0,3.0,2.0,2.0,4.0,2.0,3.0,3.0,2.0,3.0,2.0,3.0,3.0,3.0,2.0,1.0,3.0,3.0,3.0,2.0,2.0,6.0,1.0,1.0,4.0,2.0,2.0,1.0,2.0,2.0,1.0,3.0,3.0,3.0,2.0,98.0,98.0,2.0,1.0,3.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,47.0,56.0,8.0,8.0,9.0,2099.0
56,1.0,47.0,57.0,5.0,1.0,1.0,1.0,1.0,2.0,4.0,2.0,1.0,1.0,1.0,1.0,3.0,3.0,1.0,5.0,1.0,1.0,1.0,2.0,1.0,1.0,3.0,5.0,2.0,8.0,2.0,2.0,4.0,3.0,4.0,4.0,4.0,2.0,3.0,2.0,1.0,2.0,2.0,1.0,4.0,2.0,2.0,1.0,2.0,3.0,1.0,3.0,3.0,1.0,1.0,3.0,3.0,2.0,1.0,3.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,47.0,57.0,8.0,10.0,9.0,2198.0
57,1.0,47.0,58.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0,2.0,1.0,1.0,1.0,2.0,3.0,2.0,2.0,5.0,2.0,2.0,2.0,2.0,1.0,2.0,3.0,2.0,2.0,1.0,3.0,1.0,3.0,3.0,2.0,1.0,1.0,3.0,1.0,1.0,1.0,2.0,3.0,1.0,4.0,2.0,2.0,1.0,2.0,4.0,1.0,3.0,3.0,3.0,2.0,98.0,98.0,2.0,1.0,3.0,1.0,3.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,2.0,47.0,58.0,7.0,8.0,9.0,2094.0
58,1.0,47.0,59.0,1.0,1.0,1.0,1.0,4.0,7.0,3.0,4.0,1.0,1.0,1.0,2.0,3.0,3.0,1.0,5.0,2.0,1.0,3.0,2.0,2.0,2.0,3.0,3.0,2.0,2.0,1.0,2.0,1.0,3.0,1.0,1.0,1.0,4.0,1.0,1.0,2.0,0.0,5.0,2.0,4.0,3.0,2.0,2.0,4.0,3.0,1.0,1.0,1.0,3.0,2.0,98.0,98.0,1.0,1.0,3.0,3.0,3.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,2.0,47.0,59.0,6.0,7.0,9.0,2046.0
59,1.0,47.0,60.0,1.0,1.0,2.0,1.0,3.0,5.0,7.0,5.0,0.0,2.0,1.0,2.0,1.0,1.0,1.0,5.0,2.0,1.0,1.0,2.0,1.0,3.0,1.0,2.0,2.0,3.0,3.0,2.0,1.0,1.0,3.0,3.0,1.0,1.0,2.0,1.0,1.0,4.0,5.0,1.0,3.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,3.0,1.0,2.0,98.0,98.0,1.0,1.0,3.0,1.0,3.0,3.0,2.0,1.0,3.0,1.0,1.0,1.0,2.0,47.0,60.0,5.0,9.0,9.0,2011.0
60,1.0,47.0,61.0,1.0,1.0,1.0,1.0,3.0,4.0,7.0,5.0,2.0,3.0,2.0,2.0,2.0,1.0,2.0,5.0,1.0,2.0,1.0,2.0,3.0,3.0,1.0,2.0,2.0,4.0,3.0,2.0,3.0,3.0,2.0,3.0,1.0,2.0,3.0,3.0,3.0,9.0,1.0,4.0,2.0,4.0,2.0,1.0,3.0,3.0,1.0,3.0,3.0,3.0,9.0,99.0,99.0,99.0,9.0,1.0,3.0,1.0,3.0,2.0,2.0,3.0,1.0,2.0,2.0,2.0,47.0,61.0,1.0,4.0,9.0,2145.0
61,1.0,47.0,62.0,2.0,1.0,2.0,1.0,2.0,3.0,7.0,4.0,2.0,5.0,1.0,2.0,3.0,1.0,2.0,5.0,1.0,2.0,2.0,2.0,3.0,3.0,1.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,2.0,2.0,6.0,1.0,1.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,3.0,3.0,2.0,98.0,98.0,1.0,1.0,3.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,47.0,62.0,8.0,9.0,9.0,2193.0
62,1.0,47.0,63.0,3.0,1.0,0.0,1.0,1.0,5.0,7.0,2.0,2.0,2.0,1.0,1.0,2.0,3.0,1.0,5.0,1.0,1.0,2.0,2.0,2.0,2.0,3.0,3.0,1.0,6.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,3.0,1.0,1.0,2.0,4.0,2.0,1.0,2.0,4.0,1.0,2.0,2.0,3.0,9.0,99.0,99.0,99.0,9.0,3.0,1.0,3.0,1.0,1.0,1.0,3.0,1.0,1.0,2.0,2.0,47.0,63.0,7.0,4.0,9.0,2148.0
63,1.0,47.0,64.0,2.0,1.0,2.0,1.0,7.0,7.0,7.0,3.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,5.0,2.0,2.0,2.0,2.0,4.0,2.0,2.0,4.0,2.0,6.0,3.0,3.0,1.0,4.0,4.0,4.0,1.0,4.0,3.0,2.0,3.0,2.0,3.0,1.0,2.0,3.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,98.0,98.0,1.0,1.0,3.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,47.0,64.0,8.0,5.0,9.0,2020.0
64,1.0,47.0,65.0,2.0,1.0,2.0,1.0,1.0,2.0,5.0,5.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,5.0,2.0,3.0,2.0,2.0,5.0,2.0,2.0,4.0,3.0,6.0,3.0,3.0,1.0,3.0,2.0,1.0,3.0,3.0,2.0,2.0,2.0,7.0,1.0,1.0,4.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,3.0,3.0,1.0,3.0,2.0,2.0,1.0,3.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,47.0,65.0,8.0,7.0,9.0,2192.0
65,1.0,47.0,66.0,2.0,1.0,1.0,1.0,3.0,3.0,7.0,5.0,2.0,2.0,1.0,2.0,3.0,2.0,2.0,5.0,2.0,1.0,1.0,2.0,2.0,3.0,3.0,3.0,2.0,3.0,2.0,3.0,3.0,3.0,2.0,4.0,2.0,2.0,2.0,2.0,1.0,2.0,4.0,1.0,5.0,5.0,2.0,1.0,3.0,2.0,1.0,3.0,3.0,3.0,1.0,3.0,1.0,1.0,2.0,1.0,1.0,3.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,2.0,47.0,66.0,5.0,6.0,9.0,2026.0
66,1.0,47.0,67.0,2.0,1.0,2.0,1.0,2.0,3.0,7.0,4.0,2.0,3.0,1.0,3.0,1.0,1.0,3.0,5.0,3.0,1.0,3.0,2.0,1.0,2.0,3.0,2.0,2.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,2.0,2.0,2.0,5.0,3.0,2.0,3.0,2.0,1.0,3.0,2.0,1.0,1.0,2.0,1.0,2.0,98.0,98.0,2.0,2.0,3.0,1.0,3.0,3.0,3.0,1.0,3.0,1.0,2.0,1.0,2.0,47.0,67.0,5.0,7.0,9.0,2187.0
67,1.0,47.0,68.0,2.0,1.0,1.0,1.0,1.0,3.0,6.0,3.0,2.0,1.0,1.0,1.0,3.0,2.0,1.0,5.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,3.0,2.0,3.0,1.0,4.0,4.0,4.0,1.0,4.0,2.0,2.0,2.0,1.0,5.0,1.0,4.0,2.0,2.0,3.0,1.0,2.0,1.0,1.0,2.0,1.0,9.0,99.0,99.0,99.0,9.0,3.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,47.0,68.0,8.0,5.0,9.0,2208.0
68,1.0,47.0,69.0,2.0,1.0,1.0,1.0,1.0,3.0,7.0,2.0,2.0,1.0,1.0,2.0,3.0,1.0,1.0,5.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,3.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,5.0,1.0,4.0,2.0,2.0,1.0,2.0,2.0,1.0,3.0,3.0,1.0,9.0,99.0,99.0,99.0,9.0,2.0,3.0,2.0,3.0,1.0,1.0,3.0,2.0,1.0,1.0,2.0,47.0,69.0,2.0,4.0,9.0,2251.0
69,1.0,47.0,70.0,2.0,1.0,2.0,1.0,1.0,1.0,7.0,3.0,2.0,2.0,1.0,2.0,3.0,1.0,2.0,5.0,2.0,1.0,2.0,2.0,4.0,2.0,2.0,4.0,2.0,4.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0,1.0,3.0,4.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,3.0,3.0,1.0,3.0,1.0,1.0,3.0,3.0,1.0,1.0,2.0,47.0,70.0,3.0,8.0,9.0,2031.0
70,1.0,47.0,71.0,3.0,1.0,1.0,1.0,3.0,4.0,7.0,3.0,2.0,3.0,1.0,2.0,2.0,1.0,2.0,5.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,3.0,2.0,3.0,1.0,4.0,3.0,1.0,2.0,1.0,3.0,2.0,4.0,2.0,5.0,2.0,2.0,4.0,2.0,1.0,2.0,2.0,2.0,3.0,3.0,1.0,1.0,9.0,1.0,2.0,1.0,3.0,1.0,3.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,47.0,71.0,7.0,4.0,9.0,2219.0
71,1.0,47.0,72.0,3.0,1.0,1.0,1.0,4.0,7.0,7.0,3.0,2.0,2.0,1.0,3.0,1.0,1.0,2.0,5.0,3.0,1.0,1.0,2.0,4.0,1.0,1.0,2.0,2.0,4.0,3.0,3.0,2.0,3.0,4.0,3.0,2.0,2.0,3.0,3.0,2.0,8.0,5.0,1.0,0.0,4.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,9.0,99.0,99.0,99.0,9.0,3.0,1.0,3.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,47.0,72.0,6.0,9.0,9.0,2130.0
72,1.0,47.0,73.0,4.0,1.0,1.0,1.0,1.0,1.0,5.0,0.0,2.0,2.0,1.0,3.0,2.0,3.0,2.0,5.0,3.0,1.0,3.0,2.0,1.0,1.0,2.0,10.0,2.0,3.0,2.0,1.0,1.0,1.0,1.0,2.0,4.0,2.0,1.0,1.0,1.0,2.0,3.0,1.0,2.0,4.0,2.0,1.0,1.0,3.0,2.0,1.0,3.0,1.0,9.0,99.0,99.0,99.0,9.0,1.0,3.0,3.0,3.0,3.0,1.0,3.0,1.0,1.0,1.0,2.0,47.0,73.0,3.0,8.0,9.0,2146.0
73,1.0,47.0,74.0,5.0,1.0,1.0,1.0,2.0,2.0,4.0,3.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,5.0,1.0,1.0,1.0,2.0,1.0,3.0,1.0,2.0,2.0,3.0,2.0,2.0,1.0,3.0,3.0,1.0,3.0,1.0,2.0,3.0,2.0,2.0,5.0,1.0,4.0,2.0,2.0,1.0,2.0,2.0,1.0,3.0,1.0,3.0,9.0,99.0,99.0,99.0,9.0,3.0,1.0,3.0,1.0,1.0,1.0,3.0,1.0,1.0,2.0,2.0,47.0,74.0,7.0,7.0,9.0,2180.0
74,1.0,47.0,75.0,5.0,1.0,1.0,1.0,8.0,8.0,4.0,4.0,2.0,2.0,1.0,3.0,2.0,1.0,1.0,5.0,3.0,1.0,1.0,2.0,1.0,2.0,0.0,1.0,2.0,3.0,3.0,2.0,2.0,3.0,3.0,3.0,0.0,3.0,1.0,1.0,6.0,1.0,5.0,1.0,2.0,4.0,2.0,1.0,5.0,3.0,1.0,1.0,3.0,1.0,9.0,99.0,99.0,99.0,9.0,1.0,2.0,2.0,3.0,3.0,1.0,3.0,1.0,1.0,2.0,2.0,47.0,75.0,2.0,9.0,9.0,2105.0
75,1.0,47.0,76.0,5.0,1.0,1.0,1.0,1.0,1.0,7.0,3.0,1.0,1.0,1.0,1.0,3.0,2.0,1.0,5.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,3.0,1.0,1.0,2.0,1.0,4.0,4.0,3.0,4.0,2.0,1.0,2.0,4.0,4.0,1.0,4.0,3.0,2.0,1.0,4.0,4.0,1.0,2.0,1.0,1.0,9.0,99.0,99.0,99.0,9.0,3.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,47.0,76.0,8.0,8.0,9.0,2239.0
76,1.0,47.0,77.0,6.0,1.0,1.0,1.0,1.0,6.0,5.0,3.0,2.0,1.0,2.0,1.0,2.0,2.0,1.0,5.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,3.0,2.0,2.0,1.0,4.0,3.0,2.0,2.0,3.0,2.0,1.0,1.0,3.0,4.0,1.0,4.0,2.0,2.0,1.0,4.0,4.0,1.0,3.0,3.0,1.0,9.0,99.0,99.0,99.0,9.0,3.0,1.0,3.0,1.0,2.0,1.0,3.0,1.0,1.0,1.0,2.0,47.0,77.0,6.0,7.0,9.0,2159.0
77,1.0,47.0,78.0,4.0,1.0,1.0,1.0,10.0,10.0,4.0,4.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,6.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,6.0,2.0,8.0,2.0,2.0,1.0,4.0,4.0,4.0,3.0,4.0,3.0,2.0,2.0,5.0,4.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,3.0,1.0,3.0,1.0,6.0,1.0,2.0,1.0,1.0,3.0,1.0,3.0,3.0,1.0,3.0,3.0,0.0,0.0,2.0,47.0,78.0,1.0,8.0,9.0,2185.0
78,1.0,47.0,79.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,4.0,2.0,4.0,1.0,2.0,1.0,1.0,3.0,6.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,4.0,1.0,1.0,1.0,8.0,3.0,1.0,5.0,5.0,2.0,1.0,3.0,2.0,2.0,1.0,1.0,1.0,2.0,98.0,98.0,2.0,1.0,3.0,3.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,47.0,79.0,6.0,8.0,9.0,2070.0
79,1.0,47.0,80.0,1.0,1.0,2.0,1.0,2.0,4.0,2.0,3.0,2.0,2.0,1.0,1.0,3.0,2.0,2.0,6.0,2.0,1.0,1.0,2.0,2.0,1.0,3.0,2.0,2.0,2.0,2.0,2.0,1.0,4.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,4.0,3.0,1.0,4.0,1.0,2.0,2.0,3.0,3.0,1.0,1.0,3.0,3.0,2.0,98.0,98.0,1.0,1.0,3.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,47.0,80.0,8.0,5.0,9.0,2088.0
80,1.0,47.0,81.0,1.0,1.0,2.0,1.0,5.0,3.0,5.0,0.0,1.0,3.0,1.0,1.0,3.0,2.0,1.0,6.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,3.0,1.0,1.0,2.0,1.0,1.0,3.0,2.0,2.0,2.0,9.0,1.0,3.0,4.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,98.0,98.0,2.0,1.0,3.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,2.0,47.0,81.0,8.0,7.0,9.0,2052.0
81,1.0,47.0,82.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,5.0,1.0,1.0,1.0,2.0,1.0,1.0,3.0,6.0,1.0,1.0,1.0,2.0,4.0,1.0,2.0,3.0,2.0,2.0,2.0,1.0,4.0,2.0,1.0,1.0,3.0,3.0,3.0,2.0,2.0,2.0,3.0,1.0,0.0,0.0,2.0,1.0,2.0,4.0,1.0,1.0,2.0,1.0,9.0,99.0,99.0,99.0,9.0,3.0,1.0,3.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,47.0,82.0,7.0,9.0,9.0,2179.0
82,1.0,47.0,83.0,1.0,1.0,2.0,1.0,3.0,5.0,1.0,5.0,1.0,3.0,2.0,2.0,1.0,1.0,2.0,6.0,3.0,3.0,2.0,2.0,2.0,2.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,3.0,2.0,2.0,2.0,5.0,3.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,3.0,1.0,2.0,98.0,98.0,2.0,1.0,3.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,47.0,83.0,8.0,7.0,9.0,2049.0
83,1.0,47.0,84.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,2.0,2.0,0.0,1.0,2.0,3.0,3.0,5.0,6.0,0.0,3.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,3.0,2.0,3.0,1.0,3.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,3.0,4.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,3.0,9.0,99.0,99.0,99.0,9.0,1.0,1.0,3.0,1.0,3.0,3.0,3.0,1.0,1.0,1.0,2.0,47.0,84.0,4.0,8.0,9.0,2152.0
